ID_PROVA_BRASIL,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27044297,3,1,604393,1,9,17847971,4,6,BADDAADDBBDCB,BCCBBCBBBCADA,1,270915231,1.071.428.571.400.000,315.270.405.000.000.000,22.854.159.000.000.000,B,A,G,C,B,B,B,B,A,A,A,A,A,B,D,A,A,A,A,D,A,A,A,A,C,B,B,C,A,C,A,C,C,A,D,C,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044475,3,1,604418,2,9,17848777,4,7,BACAAACDBADCD,BADAACCDBBABB,1,270915231,1.153.846.153.800.000,236.058.820.000.000.000,19.911.402.000.000.000,A,B,I,E,B,B,B,B,A,A,B,A,B,D,C,A,A,A,A,G,A,B,A,A,B,B,B,A,B,A,B,A,C,B,B,E,B,A,A,B,B,A,A,A,B,A,A,B,D,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848712.413476,4.084854,3.118495,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,B,B,B,A,A,B,B,B,B,B,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848717.959212,2.853219,2.340502,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,A,B,B,A,A,C,B,B,B,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044475,3,1,604418,2,9,17848784,1,4,CDBABDCADBCBC,DABCABDDBADBC,1,270915231,1.153.846.153.800.000,185.175.637.000.000.000,23.536.546.000.000.000,A,F,H,C,A,A,E,B,B,A,B,A,B,E,F,A,A,A,A,G,B,B,A,A,C,B,C,C,C,C,C,C,C,C,A,E,B,A,A,A,A,B,C,B,B,C,B,C,D,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847698,4,5,BDDDAADDBBDDB,CAAABDCACBCDD,1,270915232,1.031.250.000.000.000,293.737.604.000.000.000,20.974.870.000.000.000,B,B,E,E,B,B,B,B,A,A,A,A,A,C,D,A,A,A,B,G,A,B,C,A,C,A,A,A,A,C,A,C,C,C,A,B,B,A,A,A,A,A,B,A,B,C,A,A,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847702.814657,6.501655,2,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,C,B,B,B,A,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848715.408888,2.728055,4.477812,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,314.456.841.000.000.000,20.706.840.000.000.000,A,B,K,C,B,B,B,B,A,A,A,A,A,C,D,A,A,A,A,B,B,B,A,A,C,A,B,B,B,C,C,C,B,A,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848707.983595,2.145627,3,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,D,D,A,A,A,A,G,B,B,A,A,B,A,B,B,B,C,B,C,B,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847698.718515,3.803834,2.01749,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,C,B,B,B,A,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847700.098793,3.467444,6.995013,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,C,B,B,B,A,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044360,3,2,604414,2,9,17848664,3,5,DCDCBCAAABDCA,DDBADBCDABACB,1,270915232,1.037.037.037.000.000,204.157.339.000.000.000,26.045.167.000.000.000,B,F,D,B,B,B,A,B,B,B,B,A,A,D,C,A,A,A,A,G,B,A,A,A,C,B,B,C,B,B,B,B,C,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,604405,2,9,17848361,2,5,AAAADACADDADA,CAAAADCDCACDA,1,270915231,1.130.434.782.600.000,270.339.233.000.000.000,19.673.950.000.000.000,B,B,I,C,C,B,B,B,A,A,B,A,B,C,E,A,B,B,A,B,A,A,A,A,C,B,A,A,A,C,B,C,C,A,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604397,2,9,17848095,4,5,B*CDABDDBBDCC,CABAADCACCBCD,1,270915231,1.032.258.064.500.000,279.631.996.000.000.000,20.789.756.000.000.000,A,B,H,C,C,A,B,B,B,A,A,A,A,D,F,A,A,A,A,C,A,A,B,A,B,A,B,C,A,C,A,C,B,B,D,A,B,B,A,B,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848721.510105,4.841499,5.044734,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,C,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848731.677248,5.902977,5.617452,DBDDBCDACBABA,BDBDAACDBBDBB,1,270915232,1.166.666.666.700.000,297.286.829.000.000.000,20.737.803.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,E,E,A,A,A,A,B,B,B,A,A,B,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044319,3,1,604405,2,9,17848355,4,5,BABCAADCBBADB,BDAADBDAABDCA,1,270915231,1.130.434.782.600.000,212.671.743.000.000.000,22.272.869.000.000.000,B,B,E,D,D,A,B,B,B,A,A,A,B,C,F,A,B,B,B,G,B,B,A,A,B,A,A,B,B,A,B,B,B,A,D,B,B,C,A,B,A,A,A,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848723,3,6,DCDDBCDDDBABA,BCABACBBBDBDA,1,270915232,1.166.666.666.700.000,339.593.794.000.000.000,22.733.670.000.000.000,B,B,A,B,B,B,B,B,B,A,A,A,A,E,E,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,D,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847698.416411,3,5.770019,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,A,A,C,B,A,B,A,A,B,C,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847694,7,2,CBDCABDDABABA,BBAADDCADDDDA,1,270915232,1.031.250.000.000.000,357.411.593.000.000.000,31.484.094.000.000.000,B,B,K,C,B,B,B,B,A,A,A,B,B,D,D,A,A,A,A,B,B,B,A,A,C,B,B,B,C,A,B,B,C,A,B,A,B,C,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848720.060492,5,6.653824,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,A,B,B,A,A,C,B,B,B,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847704.2811,5.00332,6.330509,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,A,A,A,G,A,A,B,A,C,B,A,A,A,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847694.328904,5.49634,3.154377,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,C,B,B,B,A,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604397,2,9,17848119,1,2,BCDAABDCDCDDC,BDAACBCBDBBDA,1,270915231,1.032.258.064.500.000,235.939.653.000.000.000,19.554.508.000.000.000,A,C,C,C,B,B,B,B,A,A,B,A,A,B,F,A,B,B,A,C,B,B,B,A,B,A,A,A,A,B,B,C,C,B,A,E,B,C,C,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604399,2,9,17848170,3,4,DCDBBCADCBCAA,BABDABDCBBCDB,1,270915231,1.562.500.000.000.000,248.200.351.000.000.000,19.606.130.000.000.000,A,B,J,F,C,A,B,B,A,A,A,A,B,D,E,A,A,B,A,C,A,A,B,A,B,C,C,B,A,A,B,C,B,A,B,B,B,A,A,B,A,A,B,B,A,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604391,1,9,17847922,1,2,BCBACDDCDACDC,CCAABDCADDDDA,1,270915231,1.166.666.666.700.000,287.940.901.000.000.000,20.853.719.000.000.000,B,A,J,D,C,A,A,B,B,A,B,B,B,C,C,A,A,A,B,G,A,B,B,A,B,A,B,A,A,A,B,B,A,C,C,C,B,A,A,B,A,A,A,A,A,B,B,C,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,604390,1,9,17847882,1,4,BCBACDDCAAADD,BDCDAACDBBDAA,1,270915231,1.125.000.000.000.000,300.847.183.000.000.000,23.072.164.000.000.000,B,D,I,C,B,A,B,A,B,A,B,B,B,C,C,A,A,A,B,A,A,A,A,A,C,A,A,B,A,A,B,B,C,A,D,B,B,A,C,A,A,A,B,B,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847696.157487,3.695798,5.942365,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,B,A,B,B,A,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604394,1,9,17847999,1,3,BCAAADAAADDDA,CBBABCAACBDCA,1,270915231,1.032.258.064.500.000,203.930.520.000.000.000,23.867.547.000.000.000,A,B,L,D,B,A,B,B,A,A,B,A,A,D,F,A,B,A,A,B,B,A,A,A,B,A,B,B,A,A,B,B,B,A,A,E,B,A,A,C,A,A,B,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604392,1,9,17847927,3,6,DDBCDCDDABDCC,AACBACBBDC*DA,1,270915231,1.030.303.030.300.000,245.605.674.000.000.000,18.872.782.000.000.000,A,C,F,B,C,B,C,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,A,A,B,A,B,C,B,A,B,C,B,A,D,E,B,B,A,A,A,A,A,B,B,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604398,2,9,17848133,2,3,BAABCDCCDDAAC,DBBBCADACCABD,1,270915231,0.972972973000000,196.413.857.000.000.000,24.841.597.000.000.000,A,C,A,B,B,A,B,B,B,B,B,A,B,C,E,A,A,A,A,B,A,A,A,A,C,B,B,B,A,A,B,B,C,A,B,A,B,B,A,A,A,A,B,A,A,B,A,B,B,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848500,7,3,DCCADCABBABDB,CBCABAAADBCCD,1,270915231,1.184.210.526.300.000,154.578.712.000.000.000,30.943.628.000.000.000,B,B,K,C,B,B,A,B,A,A,A,A,A,C,D,B,B,B,B,G,B,B,B,A,B,A,A,A,A,B,A,B,C,A,B,A,B,B,A,A,A,A,A,A,A,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847708,6,2,BDABBCBBBAACA,BDCBDCCADDABA,1,270915232,1.031.250.000.000.000,242.096.061.000.000.000,19.567.620.000.000.000,B,B,C,C,B,B,B,B,A,A,A,A,A,C,D,A,A,A,B,G,A,A,B,A,C,C,B,B,A,A,B,B,B,B,B,C,B,A,A,A,A,A,B,A,A,B,A,A,C,'ACIMA DA MEDIA'
2015,2,27044327,3,1,604412,2,9,17848612,1,2,BCCACDDADCCDC,BBAADBCADADDA,1,270915231,1.051.282.051.300.000,270.753.645.000.000.000,18.517.816.000.000.000,B,B,B,B,B,B,B,B,B,A,B,A,B,D,B,B,A,A,B,B,A,A,B,A,C,B,B,B,B,B,B,C,C,B,D,B,B,C,A,A,A,A,D,D,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847702.911913,4.740877,5.212164,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,A,A,A,G,A,A,B,A,C,B,A,A,A,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848724,5,7,CCBDABAACCDDC,DADABBDDCBCDD,1,270915232,1.166.666.666.700.000,217.587.283.000.000.000,19.874.325.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,C,F,A,A,A,A,A,B,B,A,A,C,A,B,B,B,B,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848713.260987,6.591785,2.423228,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,B,B,B,A,A,B,B,B,B,B,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847731,5,6,CBBDBDCACCABD,BADDDCBBBDCDA,1,270915231,1.088.235.294.100.000,255.429.261.000.000.000,19.556.216.000.000.000,A,C,I,C,C,C,A,B,A,B,B,A,B,D,C,A,A,A,B,E,A,B,B,A,C,B,B,C,A,B,B,C,C,B,D,B,B,A,A,A,A,A,A,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604397,2,9,17848097,5,7,CABAADCACCDDA,AADCABDDABABA,1,270915231,1.032.258.064.500.000,304.774.458.000.000.000,18.565.912.000.000.000,A,B,G,C,B,B,B,B,B,A,B,A,B,C,E,A,A,A,A,E,A,A,A,A,C,B,C,B,B,A,C,C,B,B,D,A,B,B,A,A,A,A,A,A,A,B,A,C,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848710.462175,3.175354,5.888324,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,D,D,A,A,A,A,G,B,B,A,A,C,B,B,B,B,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848719.428204,3.93097,4.345529,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,A,B,B,A,A,C,B,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604391,1,9,17847913,1,4,DCDACDACAACDD,BABDADCDBBAAA,1,270915231,1.166.666.666.700.000,267.816.177.000.000.000,22.303.556.000.000.000,B,B,C,D,C,A,B,B,B,B,A,A,A,C,E,A,B,B,B,G,A,A,A,A,B,B,B,C,B,A,B,C,C,B,C,E,A,C,A,A,A,A,A,A,B,B,A,B,D,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604399,2,9,17848177,1,3,CCDACCDABDCCB,DCDBABAACCACD,1,270915231,1.562.500.000.000.000,178.960.996.000.000.000,25.740.280.000.000.000,B,C,J,E,D,B,B,B,B,B,B,A,A,D,C,A,A,A,A,A,A,A,B,A,C,B,B,C,B,A,B,B,A,C,C,B,B,B,A,B,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604412,2,9,17848582,5,6,CADABDCACBDDD,BDDDACBBBADAA,1,270915231,1.051.282.051.300.000,265.401.435.000.000.000,19.486.247.000.000.000,B,B,K,C,B,A,A,B,B,A,A,A,A,D,F,A,B,B,A,C,A,A,B,A,C,A,A,A,A,A,B,C,C,A,B,B,B,B,A,A,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847687,6,1,BDABBCBBBBCBA,BCBACDBCCCCDC,1,270915232,1.031.250.000.000.000,272.904.545.000.000.000,18.177.449.000.000.000,B,B,J,C,B,A,C,B,B,A,A,A,B,D,D,A,A,A,A,G,A,A,A,A,C,B,B,B,B,A,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604397,2,9,17848117,6,7,ADBDDCBBBACDA,CBDCABBDCAABA,1,270915231,1.032.258.064.500.000,275.824.438.000.000.000,18.202.241.000.000.000,B,D,A,C,B,B,B,C,C,A,B,A,B,E,F,A,A,A,A,B,B,B,B,A,C,A,C,B,C,B,B,C,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,C,D,'ABAIXO DA MEDIA'
2015,2,27049272,3,1,604577,2,9,17853514,1,2,BCAACDDCCACDC,BBAADDCADADDA,1,270915231,1.125.000.000.000.000,344.500.849.000.000.000,30.021.530.000.000.000,A,B,E,B,C,A,B,B,B,A,A,A,A,C,E,A,A,A,A,G,A,B,A,A,B,A,A,C,B,A,B,C,B,B,D,E,B,B,A,A,A,A,A,A,A,D,D,B,C,'ABAIXO DA MEDIA'
2015,2,27044360,3,2,604415,3,9,17848682,3,5,DCBABAADDBCCD,CAAABADABBDAA,1,270915232,1.263.157.894.700.000,223.345.972.000.000.000,20.592.632.000.000.000,B,B,E,B,B,B,A,B,A,A,A,A,A,D,F,A,A,A,A,G,A,A,A,A,C,B,B,B,B,B,B,C,C,B,D,B,B,A,A,A,A,B,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848710.917016,4.673416,5.396583,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,B,B,B,A,A,B,B,B,B,B,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848717.965765,3.562852,1.913617,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,B,B,B,A,A,B,B,B,B,B,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848719.946187,5,5.883831,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,A,B,B,A,A,C,B,B,B,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847699.577229,2.048295,4.217833,CABACDCACCCCA,BDCBBCBBBAACA,1,270915232,1.031.250.000.000.000,291.958.970.000.000.000,18.841.104.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,C,D,A,A,A,B,G,A,A,B,A,C,B,B,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848721.199952,3.42367,3.02703,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,A,B,B,A,A,C,B,B,B,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27049272,3,1,604577,2,9,17853512,5,1,CBCACDCACCCDD,BCBBCDDCCCCDC,1,270915231,1.125.000.000.000.000,292.362.694.000.000.000,19.933.991.000.000.000,B,B,G,D,C,B,B,C,C,A,A,B,A,D,C,A,A,A,A,C,A,A,A,A,B,A,A,B,C,B,B,B,C,B,B,C,B,A,A,B,B,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848707.428698,2.712136,3.887893,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,D,D,A,A,A,A,G,B,B,A,A,B,A,B,B,B,C,B,C,B,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604392,1,9,17847931,1,4,BCCACDDDAAACD,BACDAADDBCDBC,1,270915231,1.030.303.030.300.000,254.053.084.000.000.000,21.475.999.000.000.000,A,F,L,C,B,B,B,B,A,A,A,A,A,C,D,A,A,A,B,G,B,B,B,A,C,A,B,A,A,B,B,B,C,B,D,E,B,C,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604391,1,9,17847921,4,7,BACDAACDBDDAC,BABADADBCBCAA,1,270915231,1.166.666.666.700.000,220.061.581.000.000.000,18.691.084.000.000.000,B,C,J,D,C,D,B,B,B,A,B,B,C,D,F,A,A,A,A,B,B,B,A,A,B,A,A,B,C,A,A,B,A,A,A,B,B,A,C,B,A,A,A,B,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848722.77142,3.86441,5.311026,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,C,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044360,3,2,604414,2,9,17848667,5,1,BCDACDBACBDBA,BCCBCDBADCDAC,1,270915232,1.037.037.037.000.000,221.018.442.000.000.000,22.112.162.000.000.000,A,B,D,B,B,B,B,B,B,A,A,A,A,D,E,A,A,A,B,G,B,B,B,A,B,A,A,B,B,B,A,B,C,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604391,1,9,17847902,3,4,DAADBCDDCBACD,BACDAADCBBCDA,1,270915231,1.166.666.666.700.000,274.447.655.000.000.000,18.733.066.000.000.000,A,C,H,D,D,B,A,B,B,A,B,B,A,D,D,A,B,B,B,C,A,B,A,A,B,B,B,C,A,A,C,C,C,B,B,A,B,C,A,B,A,A,B,B,B,C,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847723,2,4,BCDABDCADBDCA,BACDDCDCBCAAD,1,270915231,1.088.235.294.100.000,214.914.594.000.000.000,20.520.294.000.000.000,B,C,H,C,C,B,A,B,B,A,B,A,B,D,E,A,A,A,A,G,A,A,A,A,C,C,B,B,A,A,B,C,B,A,D,B,B,B,A,A,A,A,B,B,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847716,3,5,DAABBADDDBDCD,AABABAABABABB,1,270915231,1.088.235.294.100.000,214.503.983.000.000.000,23.067.811.000.000.000,A,D,K,C,C,C,A,B,B,A,A,B,B,D,D,A,A,A,B,D,A,A,A,A,B,B,A,B,A,A,B,C,B,A,D,B,B,B,A,A,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
