ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848717.839846,1,1,17.540546,3.755963,4.444842,BBACACAADCBCA,BDCBBDAABCCCC,1,1,270915232,1.166.666.666.700.000,0.439778,305.810.039.000.000.000,22.106.198.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847833,1,1,2,2,3,ACCAAAAABADAB,CABDCCBBDBAAA,1,1,270915231,1.280.000.000.000.000,0.503822,241.686.951.000.000.000,28.159.784.000.000.000,1,A,C,H,E,B,B,B,B,A,A,A,A,A,B,C,E,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,A,B,B,C,A,C,B,B,E,E,B,A,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848174,1,1,9,2,4,DCCCACAABCCDA,ACDDDCBCDCBDC,1,1,270915231,1.562.500.000.000.000,0.501657,213.491.675.000.000.000,28.038.778.000.000.000,1,B,B,I,E,B,B,B,B,B,A,B,A,A,B,D,F,A,A,G,A,B,A,G,A,B,A,A,A,A,A,B,C,B,C,B,A,C,A,B,C,B,A,A,C,B,B,A,B,A,A,B,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604394,1,9,17847995,1,1,12,5,7,CACBCCDACDBCD,CABAACCAAACAD,1,1,270915231,1.032.258.064.500.000,0.655916,246.626.100.000.000.000,36.660.672.000.000.000,1,A,B,D,C,D,A,A,B,A,A,B,A,A,B,D,E,A,A,D,A,B,B,B,A,B,B,A,A,A,B,A,C,C,C,C,B,C,C,B,C,C,B,B,E,B,C,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848038,1,1,5,5,6,CBCDCAACBDCCC,DABCBACDBACCC,1,1,270915231,1.346.153.846.200.000,0.593082,214.974.889.000.000.000,33.148.734.000.000.000,1,A,B,J,E,C,B,B,B,A,A,B,A,A,C,C,F,A,A,B,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847682.957119,1,1,10.65878,4.559841,6,ADABDCCDADBDB,BAABDDBCCAABA,1,1,270915232,1.031.250.000.000.000,0.322454,195.454.550.000.000.000,39.336.294.000.000.000,1,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,B,A,B,B,B,A,B,E,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847962,1,1,14,7,2,BACBDACDACCCD,BDCCBDAAADCCD,1,1,270915231,1.071.428.571.400.000,0.505897,278.789.005.000.000.000,28.275.761.000.000.000,1,A,B,J,C,B,C,C,B,B,A,A,A,B,C,D,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,B,B,A,B,B,A,B,A,A,C,B,A,C,A,A,B,A,A,A,A,B,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848080,1,1,13,6,1,AAAACBBAAABDC,BCCAABADBDDBC,1,1,270915231,1.260.869.565.200.000,0.450052,237.764.874.000.000.000,25.154.454.000.000.000,1,A,C,I,F,B,A,B,B,A,A,A,A,A,A,C,B,A,C,A,B,B,B,A,A,B,A,A,A,B,A,B,C,B,C,C,C,C,C,C,C,C,C,E,B,B,C,A,B,A,A,A,A,A,B,A,B,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847736,1,1,5,5,6,CCADACCDCBADC,ACDCBCAACCBCD,1,1,270915231,1.088.235.294.100.000,0.287833,339.493.271.000.000.000,16.087.656.000.000.000,1,B,F,J,B,C,B,C,B,B,A,B,B,C,B,C,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,B,B,A,A,A,A,B,B,A,B,C,A,A,C,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848136,1,1,15,1,4,BACACDDDBDDCC,ADBCDCACCCAAC,1,1,270915231,0.972972973000000,0.388075,285.805.336.000.000.000,21.690.415.000.000.000,1,B,B,I,C,D,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,C,A,A,A,C,C,C,A,C,C,B,C,A,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848680,1,1,17,3,6,CBBDBBDACCAAA,DACCCCBBACCDB,1,1,270915232,1.263.157.894.700.000,0.598445,222.221.777.000.000.000,33.448.484.000.000.000,1,B,B,L,D,A,B,A,B,B,A,A,A,A,B,B,F,B,A,A,B,B,A,B,B,B,A,A,A,A,A,B,C,B,B,C,C,C,A,B,C,C,B,A,D,B,B,A,B,A,B,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847853,1,1,5,5,6,CCCDCAACDBCDD,ADDCCABADCBCA,1,1,270915231,1.280.000.000.000.000,0.517314,244.049.128.000.000.000,28.913.884.000.000.000,1,A,C,H,E,C,A,C,C,B,A,B,B,D,C,D,E,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847702.806363,1,1,19.090281,3.895232,5.876533,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,0.61853,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848661,1,1,1,1,2,BBCBBBDDBBCBC,BCABACABBBDAA,1,1,270915232,1.037.037.037.000.000,0.503855,248.007.423.000.000.000,28.161.629.000.000.000,1,A,C,C,C,C,B,B,B,A,A,B,A,B,B,E,D,A,A,F,A,A,A,C,A,A,A,A,A,A,A,A,B,A,B,A,B,A,A,B,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848709.610319,1,1,18.017427,5.425802,6.162397,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,0.383802,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848716,1,1,16,2,5,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,0.441387,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,E,G,A,B,B,B,A,B,A,A,A,A,B,D,A,A,B,B,B,A,A,B,B,C,B,B,B,B,B,B,B,B,B,B,C,C,B,C,B,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848711.229393,1,1,20.308927,6.122265,2.408528,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,0.449183,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847754,1,1,14,7,2,CCCABCCDACDDD,ADDDBDAAAAADC,1,1,270915231,1.222.222.222.200.000,0.356975,290.062.320.000.000.000,19.952.164.000.000.000,1,A,B,E,C,C,B,B,B,B,A,B,A,B,C,E,E,A,A,E,A,A,C,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,C,A,D,E,B,A,A,A,A,A,B,B,A,B,B,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847785,1,1,4,4,5,BCCCDDACCACDC,CAADACCDCDAAC,1,1,270915231,1.156.250.000.000.000,0.35065,357.564.546.000.000.000,19.598.645.000.000.000,1,A,B,G,B,B,B,B,B,B,A,A,A,B,B,C,E,A,A,D,A,A,A,G,A,A,A,A,A,A,A,B,C,A,B,B,B,C,C,B,C,B,B,B,B,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27049272,3,1,604577,2,9,17853489,1,1,16,2,5,ADCCBAAABBBBC,CABBAADDCBAAC,1,1,270915231,1.125.000.000.000.000,0.573883,251.160.756.000.000.000,32.075.657.000.000.000,1,B,C,I,C,B,E,C,B,A,A,A,A,B,B,C,C,B,B,G,A,A,B,G,B,B,C,A,A,A,A,A,C,B,B,B,B,A,A,B,B,A,A,D,C,A,B,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604405,2,9,17848352,1,1,11,4,6,ABDCCBBACBBDB,BAADCBBDCABCA,1,1,270915231,1.130.434.782.600.000,0.630873,194.832.412.000.000.000,35.260.961.000.000.000,1,A,C,D,B,C,B,B,B,A,A,C,A,B,C,E,D,A,A,D,A,A,A,E,A,A,A,A,A,A,A,A,C,A,A,B,B,C,B,B,B,C,B,C,A,A,C,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848701,1,1,21,7,3,ACCAADBADCDBD,AACABAABADCCC,1,1,270915232,1.263.157.894.700.000,0.682253,200.947.424.000.000.000,38.132.708.000.000.000,1,A,C,L,G,B,B,A,B,A,A,B,A,A,B,B,C,A,A,C,A,A,B,B,A,B,A,A,A,A,A,A,C,A,B,A,B,A,C,B,C,C,B,A,B,B,C,A,C,A,B,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848052,1,1,6,6,7,AADBDCAADDDDA,ACDADCADABAAB,1,1,270915231,1.346.153.846.200.000,0.536884,261.745.534.000.000.000,30.007.697.000.000.000,1,A,B,B,D,D,B,A,B,B,A,B,B,C,C,D,D,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,D,D,B,D,C,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848502,1,1,19,5,1,CDBDDDACCDACC,ABBADBCDDDDCD,1,1,270915231,1.184.210.526.300.000,0.529222,223.094.815.000.000.000,29.579.450.000.000.000,1,A,A,E,C,D,A,B,B,A,A,B,A,A,C,C,F,A,C,G,A,A,B,A,B,B,B,A,A,A,A,A,C,B,B,B,B,A,B,B,C,B,B,B,A,B,B,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848716.266172,1,1,16.594824,2.825449,5.345069,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,0.432417,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847684.77653,1,1,6.581703,6.68735,3.817827,ADABDCCDADBDB,BAABDDBCCAABA,1,1,270915232,1.031.250.000.000.000,0.662225,195.454.550.000.000.000,39.336.294.000.000.000,1,A,B,B,C,B,B,B,B,A,A,A,A,A,B,D,D,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,B,B,B,A,B,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848730.277331,1,1,5.442828,4.656801,6,CBACBAACCDADC,CBCCDBACDDDDB,1,1,270915232,1.166.666.666.700.000,0.475389,270.757.613.000.000.000,24.008.438.000.000.000,1,A,B,A,C,B,B,B,B,A,A,A,A,A,B,E,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847699.854856,1,1,15.284141,4.259347,3.128983,AACCBCBACBCCC,ADABCBADCCCAB,1,1,270915232,1.031.250.000.000.000,0.606114,236.367.231.000.000.000,31.538.699.000.000.000,1,B,B,H,C,B,B,B,B,B,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847941,1,1,3,3,4,ACAACCBDDCCBA,AADCBDACBCCCB,1,1,270915231,1.030.303.030.300.000,0.393154,250.081.587.000.000.000,21.974.292.000.000.000,1,B,D,A,B,B,B,C,B,A,A,B,A,A,B,C,E,B,A,B,B,B,B,C,A,B,A,A,A,A,A,A,C,B,A,B,A,B,A,A,B,C,B,C,A,B,B,A,A,A,A,A,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847706.388158,1,1,16.978576,6.52552,2,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,0.339606,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847687.876915,1,1,11.479469,6.309244,1,ABCCDDACCCADC,AADCBCAACBCBB,1,1,270915232,1.031.250.000.000.000,0.554409,347.741.916.000.000.000,17.789.410.000.000.000,1,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,B,B,B,B,B,A,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848504,1,1,9,2,4,ADCBBCAAACDAB,BCDCBDBCDCDAB,1,1,270915231,1.184.210.526.300.000,0.448847,251.611.248.000.000.000,25.087.104.000.000.000,1,A,B,L,D,B,B,B,B,B,A,B,A,C,B,C,E,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,C,B,B,C,B,A,A,B,C,C,C,B,A,B,A,A,A,A,A,B,A,B,A,B,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847707.817022,1,1,19.880723,5.809651,2.06466,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,0.509516,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848715.301083,1,1,11.063503,1.602869,4.84028,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,0.4577,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,C,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,B,A,B,B,B,C,C,B,C,B,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044475,3,1,604418,2,9,17848789,1,1,12,5,7,CABDCAACDDBCA,ADADBBDBDAAAD,1,1,270915231,1.153.846.153.800.000,0.537686,218.530.312.000.000.000,30.052.522.000.000.000,1,B,A,H,E,D,B,B,B,B,A,B,A,A,B,C,E,A,A,B,B,B,C,B,A,A,B,A,A,A,A,B,C,B,A,A,C,C,A,B,C,B,B,C,D,B,B,A,C,C,A,B,A,B,B,B,C,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848727.630676,1,1,19.634433,3.639545,3.891999,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,0.437115,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847693.47123,1,1,4,4,5,ADADACBDCBBAA,BAACBAAADABBA,1,1,270915232,1.031.250.000.000.000,0.361216,312.634.436.000.000.000,18.806.930.000.000.000,1,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,A,D,A,A,B,G,A,A,B,A,A,A,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848710.916698,1,1,5.10882,1.45243,3.670488,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,0.436671,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,C,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,B,A,B,B,B,C,C,B,C,B,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847691.106039,1,1,4.889283,4.928367,5.528196,BBBABBBACBDCC,ADBBCBCDCCCCD,1,1,270915232,1.031.250.000.000.000,0.338458,248.601.502.000.000.000,30.447.010.000.000.000,1,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848162,1,1,4,4,5,BBDCDCBCCCCAD,BDABDCCDCDACB,1,1,270915231,0.972972973000000,0.477431,270.028.553.000.000.000,26.684.730.000.000.000,1,A,A,A,B,B,A,B,B,B,A,B,B,A,B,D,E,A,A,D,A,A,A,D,A,B,A,A,A,A,A,A,B,A,A,B,A,C,A,A,B,B,A,C,E,B,A,C,A,A,A,B,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604405,2,9,17848364,1,1,21,7,3,BBABABDCDCCCD,CABDBCAAADAAB,1,1,270915231,1.130.434.782.600.000,0.584008,214.716.220.000.000.000,32.641.567.000.000.000,1,A,B,L,C,B,B,C,B,B,A,A,A,A,B,C,D,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,A,A,B,B,A,B,B,B,B,E,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847981,1,1,6,6,7,DBACDABBCADDA,AADBBCADDBAAD,1,1,270915231,1.071.428.571.400.000,0.692668,184.867.369.000.000.000,38.714.827.000.000.000,1,B,B,J,C,B,B,A,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,B,A,B,A,A,A,A,A,A,B,A,B,C,B,B,C,A,C,C,C,E,A,B,A,A,A,A,A,B,B,B,B,B,A,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848583,1,1,2,2,3,BACCBDAAABBAC,CABBABBDDBABA,1,1,270915231,1.051.282.051.300.000,0.456581,259.985.484.000.000.000,25.519.375.000.000.000,1,A,B,H,D,B,B,B,B,A,A,B,A,A,B,D,E,A,A,C,A,A,A,C,A,A,B,A,A,A,A,A,C,B,C,A,A,B,C,B,C,C,C,D,A,A,B,A,B,A,A,B,B,A,B,B,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847861,1,1,11,4,6,AABCCBCADCABC,BAACBBAAABABC,1,1,270915231,1.125.000.000.000.000,0.603932,214.193.291.000.000.000,33.755.165.000.000.000,1,B,B,E,C,C,C,B,C,A,A,B,B,B,B,C,D,A,A,B,A,A,A,C,A,A,A,A,A,A,A,A,C,B,B,B,C,B,B,B,B,C,B,B,C,A,B,A,B,A,A,B,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848190,1,1,2,2,3,BDCAADAAABCBD,CBADBCBDDBCDC,1,1,270915231,1.562.500.000.000.000,0.384703,298.050.842.000.000.000,21.501.946.000.000.000,1,A,B,J,E,D,C,C,B,B,B,A,B,C,C,C,F,A,A,C,A,A,A,C,A,A,B,A,A,B,A,B,C,C,C,C,B,C,C,B,C,C,B,D,E,B,B,A,B,A,B,B,B,B,B,B,C,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847704.339146,1,1,8.539185,2.838116,3.242263,ADADACBDCBBAA,BAACBAAADABBA,1,1,270915232,1.031.250.000.000.000,0.396393,312.634.436.000.000.000,18.806.930.000.000.000,1,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,A,D,A,A,B,G,A,A,B,A,A,A,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847776,1,1,20,6,2,AAACBAAAAABCA,CAACBCAAAACBC,1,1,270915231,1.222.222.222.200.000,0.414573,280.070.783.000.000.000,23.171.450.000.000.000,1,A,C,C,D,B,A,B,B,B,A,B,A,A,B,C,C,B,A,B,A,A,B,A,B,B,B,A,A,A,A,A,C,A,A,B,B,B,A,B,C,C,C,C,A,B,A,A,B,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848730.270834,1,1,19.732698,5.509922,1.554866,CCADA*DDDDABC,ADBBBBCCBACBC,1,1,270915232,1.166.666.666.700.000,0.46435,264.893.054.000.000.000,24.523.821.000.000.000,1,A,B,B,B,B,B,B,B,A,A,B,A,A,C,D,E,A,A,F,A,A,A,B,A,B,A,A,A,A,A,A,C,A,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847779,1,1,9,2,4,ADBCBDAAABBAA,BAABCBACCADBA,1,1,270915231,1.222.222.222.200.000,0.407011,266.381.634.000.000.000,22.748.792.000.000.000,1,A,B,H,C,C,B,B,B,B,A,B,A,B,B,D,E,A,A,E,A,A,A,F,A,A,A,A,A,A,A,A,C,B,B,B,C,C,A,B,C,B,A,B,E,B,B,C,A,A,B,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848708,1,1,18,4,7,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,0.375463,304.498.022.000.000.000,20.985.501.000.000.000,1,B,C,K,D,B,B,A,B,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,B,B,A,A,A,A,A,B,B,A,A,B,B,C,C,B,C,C,C,E,B,B,C,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848731.942462,1,1,5.441617,5.498761,5.323195,CBACBAACCDADC,CBCCDBACDDDDB,1,1,270915232,1.166.666.666.700.000,0.627279,270.757.613.000.000.000,24.008.438.000.000.000,1,A,B,A,C,B,B,B,B,A,A,A,A,A,B,E,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
