ID_PROVA_BRASIL,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURNO,ID_ALUNO,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27044270,3,2,2,17847701.164954,19.873641,5.03646,5.178674,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.335719,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,B,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044289,3,1,2,17847792,8,1,3,BCCDCCDCCDDDD,DBADBADABBCDD,1,270915231,1.156.250.000.000.000,0.333881,237.275.282.000.000.000,18.394.627.000.000.000,A,B,J,D,B,B,A,B,A,A,A,A,A,B,D,E,A,A,B,B,A,A,B,B,C,A,A,C,B,B,C,B,C,C,B,C,B,B,A,E,B,A,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,1,17847937,9,2,4,CDAADDCADCDDA,CACDAADDBBADC,1,270915231,1.030.303.030.300.000,0.397243,273.772.761.000.000.000,21.885.453.000.000.000,B,B,A,B,B,B,A,B,B,B,A,A,B,C,D,D,A,D,A,A,A,D,A,A,A,A,A,C,B,B,B,A,C,A,B,C,C,B,B,A,B,B,A,A,A,A,B,A,A,B,B,B,D,'ABAIXO DA MEDIA'
2015,2,27044360,3,2,2,17848665,15,1,4,BCCACDACCDDAC,BACDACDDBBAAA,1,270915232,1.037.037.037.000.000,0.346437,258.374.662.000.000.000,19.086.379.000.000.000,A,B,F,B,B,B,B,B,A,A,A,A,A,B,D,F,A,B,A,A,A,B,A,A,B,A,A,C,B,B,B,B,B,C,B,B,B,B,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847697.730454,7.30106,4.095174,5.253027,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,0.330988,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,G,A,A,A,G,A,A,B,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044319,3,1,2,17848359,8,1,3,BCCACDCCCACAC,DABDBCDABBBCC,1,270915231,1.130.434.782.600.000,0.328117,265.018.591.000.000.000,18.077.069.000.000.000,A,A,C,C,B,B,B,B,B,A,B,A,A,B,C,D,C,D,B,B,B,F,A,A,B,A,A,C,B,B,C,B,A,A,C,C,C,B,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847692.133622,12.820523,5.749434,3.515467,BDABBCBBBBCBA,BCBACDBCCCCDC,1,270915232,1.031.250.000.000.000,0.331411,272.904.545.000.000.000,18.177.449.000.000.000,B,B,H,C,B,B,B,B,B,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,A,A,A,C,B,B,B,B,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,1,17847971,11,4,6,BADDAADDBBDCB,BCCBBCBBBCADA,1,270915231,1.071.428.571.400.000,0.414826,315.270.405.000.000.000,22.854.159.000.000.000,B,A,G,C,B,B,B,B,A,A,A,A,A,B,B,D,A,B,A,A,A,D,A,A,A,A,A,C,B,B,C,A,C,C,A,C,C,A,D,C,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044475,3,1,2,17848777,18,4,7,BACAAACDBADCD,BADAACCDBBABB,1,270915231,1.153.846.153.800.000,0.361412,236.058.820.000.000.000,19.911.402.000.000.000,A,B,I,E,B,B,B,B,A,A,B,A,B,C,D,C,A,D,A,A,A,G,A,B,A,A,A,B,B,B,A,B,C,A,B,A,C,B,B,E,B,A,A,B,B,A,A,A,B,A,A,B,D,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848712.413476,17.306861,4.084854,3.118495,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.367097,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848717.959212,17.919283,2.853219,2.340502,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,0.370244,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044475,3,1,2,17848784,15,1,4,CDBABDCADBCBC,DABCABDDBADBC,1,270915231,1.153.846.153.800.000,0.427212,185.175.637.000.000.000,23.536.546.000.000.000,A,F,H,C,A,A,E,B,B,A,B,A,B,B,E,F,A,G,A,A,A,G,B,B,A,A,A,C,B,C,C,C,A,C,C,C,C,C,A,E,B,A,A,A,A,B,C,B,B,C,B,C,D,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847698,4,4,5,BDDDAADDBBDDB,CAAABDCACBCDD,1,270915232,1.031.250.000.000.000,0.380715,293.737.604.000.000.000,20.974.870.000.000.000,B,B,E,E,B,B,B,B,A,A,A,A,A,B,C,D,A,B,A,A,B,G,A,B,C,B,B,C,A,A,A,A,B,C,A,C,C,C,A,B,B,A,A,A,A,A,B,A,B,C,A,A,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847702.814657,15.945957,6.501655,2,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.55068,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,B,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848715.408888,6.078824,2.728055,4.477812,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.376338,314.456.841.000.000.000,20.706.840.000.000.000,A,B,K,C,B,B,B,B,A,A,A,A,A,B,C,D,A,B,A,A,A,B,B,B,A,A,B,C,A,B,B,B,C,C,C,C,B,A,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848707.983595,12.541273,2.145627,3,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.346668,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,B,D,D,A,B,A,A,A,G,B,B,A,A,B,B,A,B,B,B,C,C,B,C,B,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847698.718515,16.026939,3.803834,2.01749,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.511935,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,B,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847700.098793,16.488567,3.467444,6.995013,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.334642,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,B,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044360,3,2,2,17848664,10,3,5,DCDCBCAAABDCA,DDBADBCDABACB,1,270915232,1.037.037.037.000.000,0.472746,204.157.339.000.000.000,26.045.167.000.000.000,B,F,D,B,B,B,A,B,B,B,B,A,A,B,D,C,A,G,A,A,A,G,B,A,A,A,B,C,B,B,C,B,B,B,B,B,C,B,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,2,17848361,16,2,5,AAAADACADDADA,CAAAADCDCACDA,1,270915231,1.130.434.782.600.000,0.357102,270.339.233.000.000.000,19.673.950.000.000.000,B,B,I,C,C,B,B,B,A,A,B,A,B,B,C,E,A,A,B,B,A,B,A,A,A,A,A,C,B,A,A,A,B,C,B,C,C,A,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,2,17848095,4,4,5,B*CDABDDBBDCC,CABAADCACCBCD,1,270915231,1.032.258.064.500.000,0.377355,279.631.996.000.000.000,20.789.756.000.000.000,A,B,H,C,C,A,B,B,B,A,A,A,A,B,D,F,A,C,A,A,A,C,A,A,B,A,A,B,A,B,C,A,C,C,A,C,B,B,D,A,B,B,A,B,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848721.510105,14.998598,4.841499,5.044734,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,0.364625,263.988.621.000.000.000,20.608.829.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,C,E,A,B,A,A,A,B,B,B,A,A,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848731.677248,12.8472,5.902977,5.617452,DBDDBCDACBABA,BDBDAACDBBDBB,1,270915232,1.166.666.666.700.000,0.40331,297.286.829.000.000.000,20.737.803.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,B,E,E,A,B,A,A,A,B,B,B,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044319,3,1,2,17848355,4,4,5,BABCAADCBBADB,BDAADBDAABDCA,1,270915231,1.130.434.782.600.000,0.404275,212.671.743.000.000.000,22.272.869.000.000.000,B,B,E,D,D,A,B,B,B,A,A,A,B,B,C,F,A,G,B,B,B,G,B,B,A,A,A,B,A,A,B,B,B,A,B,B,B,A,D,B,B,C,A,B,A,A,A,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848723,17,3,6,DCDDBCDDDBABA,BCABACBBBDBDA,1,270915232,1.166.666.666.700.000,0.412639,339.593.794.000.000.000,22.733.670.000.000.000,B,B,A,B,B,B,B,B,B,A,A,A,A,C,E,E,A,C,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,D,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847698.416411,14.073037,3,5.770019,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.329642,284.782.509.000.000.000,17.303.448.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,B,D,D,A,G,A,A,A,G,A,A,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847694,14,7,2,CBDCABDDABABA,BBAADDCADDDDA,1,270915232,1.031.250.000.000.000,0.571468,357.411.593.000.000.000,31.484.094.000.000.000,B,B,K,C,B,B,B,B,A,A,A,B,B,B,D,D,A,C,A,A,A,B,B,B,A,A,A,C,B,B,B,C,B,A,B,B,C,A,B,A,B,C,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848720.060492,14.083678,5,6.653824,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,0.36137,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847704.2811,2.261943,5.00332,6.330509,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,0.339303,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,G,A,A,A,G,A,A,B,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847694.328904,15.611576,5.49634,3.154377,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,0.342948,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,C,A,A,A,G,A,A,B,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044297,3,1,2,17848119,1,1,2,BCDAABDCDCDDC,BDAACBCBDBBDA,1,270915231,1.032.258.064.500.000,0.354934,235.939.653.000.000.000,19.554.508.000.000.000,A,C,C,C,B,B,B,B,A,A,B,A,A,B,B,F,A,A,B,B,A,C,B,B,B,A,B,B,A,A,A,A,B,B,B,C,C,B,A,E,B,C,C,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,2,17848170,3,3,4,DCDBBCADCBCAA,BABDABDCBBCDB,1,270915231,1.562.500.000.000.000,0.355871,248.200.351.000.000.000,19.606.130.000.000.000,A,B,J,F,C,A,B,B,A,A,A,A,B,C,D,E,A,B,A,B,A,C,A,A,B,A,B,B,C,C,B,A,A,A,B,C,B,A,B,B,B,A,A,B,A,A,B,B,A,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,1,17847922,1,1,2,BCBACDDCDACDC,CCAABDCADDDDA,1,270915231,1.166.666.666.700.000,0.378516,287.940.901.000.000.000,20.853.719.000.000.000,B,A,J,D,C,A,A,B,B,A,B,B,B,C,C,C,A,F,A,A,B,G,A,B,B,A,A,B,A,B,A,A,B,A,B,B,A,C,C,C,B,A,A,B,A,A,A,A,A,B,B,C,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,1,17847882,15,1,4,BCBACDDCAAADD,BDCDAACDBBDAA,1,270915231,1.125.000.000.000.000,0.418783,300.847.183.000.000.000,23.072.164.000.000.000,B,D,I,C,B,A,B,A,B,A,B,B,B,B,C,C,A,F,A,A,B,A,A,A,A,A,B,C,A,A,B,A,C,A,B,B,C,A,D,B,B,A,C,A,A,A,B,B,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847696.157487,9.35077,3.695798,5.942365,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,0.337436,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,G,A,A,A,G,A,A,B,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,1,17847999,8,1,3,BCAAADAAADDDA,CBBABCAACBDCA,1,270915231,1.032.258.064.500.000,0.43322,203.930.520.000.000.000,23.867.547.000.000.000,A,B,L,D,B,A,B,B,A,A,B,A,A,B,D,F,A,B,B,A,A,B,B,A,A,A,A,B,A,B,B,A,A,A,B,B,B,A,A,E,B,A,A,C,A,A,B,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,1,17847927,17,3,6,DDBCDCDDABDCC,AACBACBBDC*DA,1,270915231,1.030.303.030.300.000,0.34256,245.605.674.000.000.000,18.872.782.000.000.000,A,C,F,B,C,B,C,B,A,A,A,A,A,C,D,E,A,G,A,A,A,G,A,A,A,A,A,B,A,B,C,B,C,A,B,C,B,A,D,E,B,B,A,A,A,A,A,B,B,B,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,2,17848133,2,2,3,BAABCDCCDDAAC,DBBBCADACCABD,1,270915231,0.972972973000000,0.4509,196.413.857.000.000.000,24.841.597.000.000.000,A,C,A,B,B,A,B,B,B,B,B,A,B,B,C,E,A,A,A,A,A,B,A,A,A,A,A,C,B,B,B,A,A,A,B,B,C,A,B,A,B,B,A,A,A,A,B,A,A,B,A,B,B,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,2,17848500,21,7,3,DCCADCABBABDB,CBCABAAADBCCD,1,270915231,1.184.210.526.300.000,0.561658,154.578.712.000.000.000,30.943.628.000.000.000,B,B,K,C,B,B,A,B,A,A,A,A,A,B,C,D,B,A,B,B,B,G,B,B,B,B,B,B,A,A,A,A,A,B,A,B,C,A,B,A,B,B,A,A,A,A,A,A,A,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847708,20,6,2,BDABBCBBBAACA,BDCBDCCADDABA,1,270915232,1.031.250.000.000.000,0.355172,242.096.061.000.000.000,19.567.620.000.000.000,B,B,C,C,B,B,B,B,A,A,A,A,A,B,C,D,A,C,A,A,B,G,A,A,B,A,B,C,C,B,B,A,A,A,B,B,B,B,B,C,B,A,A,A,A,A,B,A,A,B,A,A,C,'ACIMA DA MEDIA'
2015,2,27044327,3,1,2,17848612,1,1,2,BCCACDDADCCDC,BBAADBCADADDA,1,270915231,1.051.282.051.300.000,0.336117,270.753.645.000.000.000,18.517.816.000.000.000,B,B,B,B,B,B,B,B,B,A,B,A,B,B,D,B,B,A,A,A,B,B,A,A,B,A,B,C,B,B,B,B,B,B,B,C,C,B,D,B,B,C,A,A,A,A,D,D,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847702.911913,5.271972,4.740877,5.212164,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,0.352858,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,B,C,D,A,G,A,A,A,G,A,A,B,A,A,C,B,A,A,A,C,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848724,12,5,7,CCBDABAACCDDC,DADABBDDCBCDD,1,270915232,1.166.666.666.700.000,0.360739,217.587.283.000.000.000,19.874.325.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,B,C,F,A,B,A,A,A,A,B,B,A,A,A,C,A,B,B,B,B,B,C,C,B,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848713.260987,20.197101,6.591785,2.423228,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.340872,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,1,17847731,5,5,6,CBBDBDCACCABD,BADDDCBBBDCDA,1,270915231,1.088.235.294.100.000,0.354965,255.429.261.000.000.000,19.556.216.000.000.000,A,C,I,C,C,C,A,B,A,B,B,A,B,B,D,C,A,D,A,A,B,E,A,B,B,A,B,C,B,B,C,A,A,B,B,C,C,B,D,B,B,A,A,A,A,A,A,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,2,17848097,12,5,7,CABAADCACCDDA,AADCABDDABABA,1,270915231,1.032.258.064.500.000,0.33699,304.774.458.000.000.000,18.565.912.000.000.000,A,B,G,C,B,B,B,B,B,A,B,A,B,B,C,E,A,E,A,A,A,E,A,A,A,A,A,C,B,C,B,B,C,A,C,C,B,B,D,A,B,B,A,A,A,A,A,A,A,B,A,C,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848710.462175,16.974184,3.175354,5.888324,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,0.354122,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,B,A,A,A,G,B,B,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848719.428204,17.907778,3.93097,4.345529,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,0.394118,263.988.621.000.000.000,20.608.829.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044297,3,1,1,17847913,15,1,4,DCDACDACAACDD,BABDADCDBBAAA,1,270915231,1.166.666.666.700.000,0.404832,267.816.177.000.000.000,22.303.556.000.000.000,B,B,C,D,C,A,B,B,B,B,A,A,A,B,C,E,A,A,B,B,B,G,A,A,A,A,B,B,B,B,C,B,A,A,B,C,C,B,C,E,A,C,A,A,A,A,A,A,B,B,A,B,D,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,2,17848177,8,1,3,CCDACCDABDCCB,DCDBABAACCACD,1,270915231,1.562.500.000.000.000,0.467212,178.960.996.000.000.000,25.740.280.000.000.000,B,C,J,E,D,B,B,B,B,B,B,A,A,C,D,C,A,C,A,A,A,A,A,A,B,A,A,C,B,B,C,B,C,A,B,B,A,C,C,B,B,B,A,B,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,2,17848582,5,5,6,CADABDCACBDDD,BDDDACBBBADAA,1,270915231,1.051.282.051.300.000,0.353695,265.401.435.000.000.000,19.486.247.000.000.000,B,B,K,C,B,A,A,B,B,A,A,A,A,B,D,F,A,B,B,B,A,C,A,A,B,A,B,C,A,A,A,A,A,A,B,C,C,A,B,B,B,B,A,A,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,2,17847687,13,6,1,BDABBCBBBBCBA,BCBACDBCCCCDC,1,270915232,1.031.250.000.000.000,0.329939,272.904.545.000.000.000,18.177.449.000.000.000,B,B,J,C,B,A,C,B,B,A,A,A,B,C,D,D,A,D,A,A,A,G,A,A,A,A,B,C,B,B,B,B,B,A,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,2,17848117,6,6,7,ADBDDCBBBACDA,CBDCABBDCAABA,1,270915231,1.032.258.064.500.000,0.330389,275.824.438.000.000.000,18.202.241.000.000.000,B,D,A,C,B,B,B,C,C,A,B,A,B,B,E,F,A,C,A,A,A,B,B,B,B,A,A,C,A,C,B,C,C,B,B,C,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,C,D,'ABAIXO DA MEDIA'
2015,2,27049272,3,1,2,17853514,1,1,2,BCAACDDCCACDC,BBAADDCADADDA,1,270915231,1.125.000.000.000.000,0.544921,344.500.849.000.000.000,30.021.530.000.000.000,A,B,E,B,C,A,B,B,B,A,A,A,A,C,C,E,A,D,A,A,A,G,A,B,A,A,B,B,A,A,C,B,B,A,B,C,B,B,D,E,B,B,A,A,A,A,A,A,A,D,D,B,C,'ABAIXO DA MEDIA'
2015,2,27044360,3,2,3,17848682,10,3,5,DCBABAADDBCCD,CAAABADABBDAA,1,270915232,1.263.157.894.700.000,0.373777,223.345.972.000.000.000,20.592.632.000.000.000,B,B,E,B,B,B,A,B,A,A,A,A,A,B,D,F,A,D,A,A,A,G,A,A,A,A,A,C,B,B,B,B,B,B,B,C,C,B,D,B,B,A,A,A,A,B,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,2,17848710.917016,19.267638,4.673416,5.396583,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.347915,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848717.965765,17.729392,3.562852,1.913617,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,0.373832,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,B,B,B,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,2,17848719.946187,14.296357,5,5.883831,ADABACBBBBADA,BBAADCCADCADA,1,270915232,1.166.666.666.700.000,0.366887,287.039.959.000.000.000,19.880.550.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,B,A,A,A,A,B,B,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,2,17847699.577229,2.309718,2.048295,4.217833,CABACDCACCCCA,BDCBBCBBBAACA,1,270915232,1.031.250.000.000.000,0.349998,291.958.970.000.000.000,18.841.104.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,D,A,A,B,G,A,A,B,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
