ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2,27044475,3,1,604418,2,17848777,18,4,7,AAAACABCDCCBB,CBDBAACDDBDCD,1,270915231,1.153.846.153.800.000,218.895.680.000.000.000,30.257.591.000.000.000,A,B,I,E,B,B,B,B,A,A,B,A,B,D,C,A,D,A,A,A,G,A,B,A,B,B,B,A,B,C,A,B,A,C,B,B,E,A,A,B,B,A,A,A,B,A,A,B,D,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848712.413476,17.306861,4.084854,3.118495,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848717.959212,17.919283,2.853219,2.340502,BBACACAADCBCA,BDCBBDAABCCCC,1,270915232,1.166.666.666.700.000,305.810.039.000.000.000,22.106.198.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,B,C,A,B,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044475,3,1,604418,2,17848784,15,1,4,DCBBBBADBADCD,ACBDACDADABCA,1,270915231,1.153.846.153.800.000,196.269.516.000.000.000,28.512.577.000.000.000,A,F,H,C,A,A,E,B,B,A,B,A,B,E,F,A,G,A,A,A,G,B,B,A,C,B,C,C,C,A,C,C,C,C,C,A,E,A,A,A,A,B,C,B,B,C,B,C,D,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847698,4,4,5,AAACADACCACCD,CBBDBACCCDBDA,1,270915232,1.031.250.000.000.000,274.301.074.000.000.000,20.780.823.000.000.000,B,B,E,E,B,B,B,B,A,A,A,A,A,C,D,A,B,A,A,B,G,A,B,C,C,A,A,A,A,B,C,A,C,C,C,A,B,A,A,A,A,A,B,A,B,C,A,A,C,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847702.814657,15.945957,6.501655,2,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848715.408888,6.078824,2.728055,4.477812,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,K,C,B,B,B,B,A,A,A,A,A,C,D,A,B,A,A,A,B,B,B,A,C,A,B,B,B,C,C,C,C,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848707.983595,12.541273,2.145627,3,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,B,A,B,B,B,C,C,B,C,B,A,D,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847698.718515,16.026939,3.803834,2.01749,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847700.098793,16.488567,3.467444,6.995013,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044360,3,2,604414,2,17848664,10,3,5,CBCDBAACAACCA,DBCBCADCAACDD,1,270915232,1.037.037.037.000.000,212.988.476.000.000.000,34.001.371.000.000.000,B,F,D,B,B,B,A,B,B,B,B,A,A,D,C,A,G,A,A,A,G,B,A,A,C,B,B,C,B,B,B,B,B,C,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA MEDIA'
2,27044319,3,1,604405,2,17848361,16,2,5,CCBCADAAACCDA,CDADBBCCCDDAC,1,270915231,1.130.434.782.600.000,267.616.631.000.000.000,28.359.320.000.000.000,B,B,I,C,C,B,B,B,A,A,B,A,B,C,E,A,A,B,B,A,B,A,A,A,C,B,A,A,A,B,C,B,C,C,A,C,A,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848095,4,4,5,ABDCDAACCACDD,BBBDCCCDCBACD,1,270915231,1.032.258.064.500.000,312.218.821.000.000.000,21.330.357.000.000.000,A,B,H,C,C,A,B,B,B,A,A,A,A,D,F,A,C,A,A,A,C,A,A,B,B,A,B,C,A,C,C,A,C,B,B,D,A,B,A,B,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848721.510105,14.998598,4.841499,5.044734,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848731.677248,12.8472,5.902977,5.617452,CBACBAACCDADC,CBCCDBACDDDDB,1,270915232,1.166.666.666.700.000,270.757.613.000.000.000,24.008.438.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,E,E,A,B,A,A,A,B,B,B,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044319,3,1,604405,2,17848355,4,4,5,ABBDDADBCCBBC,ACADABBDCBDAB,1,270915231,1.130.434.782.600.000,248.957.816.000.000.000,27.256.788.000.000.000,B,B,E,D,D,A,B,B,B,A,A,A,B,C,F,A,G,B,B,B,G,B,B,A,B,A,A,B,B,B,A,B,B,B,A,D,B,C,A,B,A,A,A,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848723,17,3,6,CBCDBABAACCDB,BABCDCAACAADD,1,270915232,1.166.666.666.700.000,270.438.970.000.000.000,22.782.160.000.000.000,B,B,A,B,B,B,B,B,B,A,A,A,A,E,E,A,C,A,A,A,B,B,B,A,A,A,A,A,A,A,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,D,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847698.416411,14.073037,3,5.770019,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,G,A,A,A,G,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847694,14,7,2,CCBADBCDBADBC,BCDBBDADACDBD,1,270915232,1.031.250.000.000.000,368.292.408.000.000.000,18.897.867.000.000.000,B,B,K,C,B,B,B,B,A,A,A,B,B,D,D,A,C,A,A,A,B,B,B,A,C,B,B,B,C,B,A,B,B,C,A,B,A,C,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848720.060492,14.083678,5,6.653824,BBACACAADCBCA,BDCBBDAABCCCC,1,270915232,1.166.666.666.700.000,305.810.039.000.000.000,22.106.198.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,B,C,A,B,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847704.2811,2.261943,5.00332,6.330509,ABCCDDACCAADA,CDADACBDCBBDA,1,270915232,1.031.250.000.000.000,360.839.613.000.000.000,19.231.879.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,G,A,A,A,G,A,A,B,C,B,A,A,A,C,A,B,C,C,B,A,A,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847694.328904,15.611576,5.49634,3.154377,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044297,3,1,604397,2,17848119,1,1,2,ADCDBBDDBDC*.,BDBAACAAACBBB,1,270915231,1.032.258.064.500.000,243.133.500.000.000.000,28.209.976.000.000.000,A,C,C,C,B,B,B,B,A,A,B,A,A,B,F,A,A,B,B,A,C,B,B,B,B,A,A,A,A,B,B,B,C,C,B,A,E,C,C,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604399,2,17848170,3,3,4,CABDBBBDAAACD,ABDADABADCCCB,1,270915231,1.562.500.000.000.000,203.721.305.000.000.000,29.587.889.000.000.000,A,B,J,F,C,A,B,B,A,A,A,A,B,D,E,A,B,A,B,A,C,A,A,B,B,C,C,B,A,A,A,B,C,B,A,B,B,A,A,B,A,A,B,B,A,B,B,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604391,1,17847922,1,1,2,ABCDBCCDCBACA,DCBAABCDCBABA,1,270915231,1.166.666.666.700.000,182.687.177.000.000.000,32.584.165.000.000.000,B,A,J,D,C,A,A,B,B,A,B,B,B,C,C,A,F,A,A,B,G,A,B,B,B,A,B,A,A,B,A,B,B,A,C,C,C,A,A,B,A,A,A,A,A,B,B,C,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847882,15,1,4,BCCCABDCBCCCC,CAADBCDDCBDCC,1,270915231,1.125.000.000.000.000,204.380.499.000.000.000,28.966.087.000.000.000,B,D,I,C,B,A,B,A,B,A,B,B,B,C,C,A,F,A,A,B,A,A,A,A,C,A,A,B,A,C,A,B,B,C,A,D,B,A,C,A,A,A,B,B,B,A,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847696.157487,9.35077,3.695798,5.942365,BBBABBBACBDCC,ADBBCBCDCCCCD,1,270915232,1.031.250.000.000.000,248.601.502.000.000.000,30.447.010.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,B,B,A,B,B,A,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044297,3,1,604394,1,17847999,8,1,3,ACBDAADCBADAB,CBCDCCADABBAA,1,270915231,1.032.258.064.500.000,201.637.191.000.000.000,32.105.559.000.000.000,A,B,L,D,B,A,B,B,A,A,B,A,A,D,F,A,B,B,A,A,B,B,A,A,B,A,B,B,A,A,A,B,B,B,A,A,E,A,A,C,A,A,B,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604392,1,17847927,17,3,6,CCCDCBBBDCCBC,BAABAABCCDBBA,1,270915231,1.030.303.030.300.000,242.697.316.000.000.000,27.269.979.000.000.000,A,C,F,B,C,B,C,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,A,B,A,B,C,B,C,A,B,C,B,A,D,E,B,A,A,A,A,A,B,B,B,B,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848133,2,2,3,BDDDBCAABBCCD,CAAADADCDACAA,1,270915231,0.972972973000000,247.387.298.000.000.000,28.714.851.000.000.000,A,C,A,B,B,A,B,B,B,B,B,A,B,C,E,A,A,A,A,A,B,A,A,A,C,B,B,B,A,A,A,B,B,C,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848500,21,7,3,ACCCACBDDDCAC,ACCCABCBB.BAB,1,270915231,1.184.210.526.300.000,176.001.169.000.000.000,36.052.396.000.000.000,B,B,K,C,B,B,A,B,A,A,A,A,A,C,D,B,A,B,B,B,G,B,B,B,B,A,A,A,A,A,B,A,B,C,A,B,A,B,A,A,A,A,A,A,A,B,A,A,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847708,20,6,2,AADCBAAACBCAC,ABBDBCAACDDAD,1,270915232,1.031.250.000.000.000,277.614.986.000.000.000,27.689.395.000.000.000,B,B,C,C,B,B,B,B,A,A,A,A,A,C,D,A,C,A,A,B,G,A,A,B,C,C,B,B,A,A,A,B,B,B,B,B,C,A,A,A,A,A,B,A,A,B,A,A,C,'ACIMA DA MEDIA'
2,27044327,3,1,604412,2,17848612,1,1,2,ADADCBDDBACBC,ABCBBAAABBCCD,1,270915231,1.051.282.051.300.000,262.421.551.000.000.000,25.624.676.000.000.000,B,B,B,B,B,B,B,B,B,A,B,A,B,D,B,B,A,A,A,B,B,A,A,B,C,B,B,B,B,B,B,B,C,C,B,D,B,C,A,A,A,A,D,D,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847702.911913,5.271972,4.740877,5.212164,ABCCDDACCAADA,CDADACBDCBBDA,1,270915232,1.031.250.000.000.000,360.839.613.000.000.000,19.231.879.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,G,A,A,A,G,A,A,B,C,B,A,A,A,C,A,B,C,C,B,A,A,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848724,12,5,7,CDBBCBCDDDCBD,BCCDBCBCABADB,1,270915232,1.166.666.666.700.000,194.391.478.000.000.000,37.362.903.000.000.000,A,B,A,C,B,B,B,B,A,A,A,A,A,C,F,A,B,A,A,A,A,B,B,A,C,A,B,B,B,B,B,C,C,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848713.260987,20.197101,6.591785,2.423228,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044289,3,1,604386,1,17847731,5,5,6,CDBDBBADDCCCD,CACBAAAADCBDC,1,270915231,1.088.235.294.100.000,246.283.368.000.000.000,28.301.807.000.000.000,A,C,I,C,C,C,A,B,A,B,B,A,B,D,C,A,D,A,A,B,E,A,B,B,C,B,B,C,A,A,B,B,C,C,B,D,B,A,A,A,A,A,A,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848097,12,5,7,AAADACADCBBCC,CCBADBCDBADAC,1,270915231,1.032.258.064.500.000,385.488.744.000.000.000,20.951.239.000.000.000,A,B,G,C,B,B,B,B,B,A,B,A,B,C,E,A,E,A,A,A,E,A,A,A,C,B,C,B,B,C,A,C,C,B,B,D,A,B,A,A,A,A,A,A,A,B,A,C,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848710.462175,16.974184,3.175354,5.888324,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,C,B,B,B,B,C,C,B,C,B,A,D,E,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848719.428204,17.907778,3.93097,4.345529,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044297,3,1,604391,1,17847913,15,1,4,ADBBDBCBBCBCB,AADDDCBABCCCA,1,270915231,1.166.666.666.700.000,181.867.125.000.000.000,33.497.278.000.000.000,B,B,C,D,C,A,B,B,B,B,A,A,A,C,E,A,A,B,B,B,G,A,A,A,B,B,B,C,B,A,A,B,C,C,B,C,E,C,A,A,A,A,A,A,B,B,A,B,D,'ABAIXO DA MEDIA'
2,27044297,3,1,604399,2,17848177,8,1,3,CDDABBCCBDDCB,BBADDAABDCBAA,1,270915231,1.562.500.000.000.000,204.839.319.000.000.000,33.338.264.000.000.000,B,C,J,E,D,B,B,B,B,B,B,A,A,D,C,A,C,A,A,A,A,A,A,B,C,B,B,C,B,C,A,B,B,A,C,C,B,B,A,B,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848582,5,5,6,ACBBBCDDCBADD,AAADACBACACCA,1,270915231,1.051.282.051.300.000,226.622.962.000.000.000,36.550.117.000.000.000,B,B,K,C,B,A,A,B,B,A,A,A,A,D,F,A,B,B,B,A,C,A,A,B,C,A,A,A,A,A,A,B,C,C,A,B,B,B,A,A,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847687,13,6,1,AACCBCBACBCCC,ADABCBADCCCAB,1,270915232,1.031.250.000.000.000,236.367.231.000.000.000,31.538.699.000.000.000,B,B,J,C,B,A,C,B,B,A,A,A,B,D,D,A,D,A,A,A,G,A,A,A,C,B,B,B,B,B,A,B,B,C,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,'ACIMA DA MEDIA'
2,27044297,3,1,604397,2,17848117,6,6,7,BBACACAACABCA,CCACABDAACDBD,1,270915231,1.032.258.064.500.000,280.420.334.000.000.000,20.905.072.000.000.000,B,D,A,C,B,B,B,C,C,A,B,A,B,E,F,A,C,A,A,A,B,B,B,B,C,A,C,B,C,C,B,B,C,C,B,A,B,B,A,A,A,A,B,A,A,C,A,C,D,'ABAIXO DA MEDIA'
2,27049272,3,1,604577,2,17853514,1,1,2,DADBCBCDBDDCC,CCCAAAAAACCCA,1,270915231,1.125.000.000.000.000,280.683.755.000.000.000,27.386.346.000.000.000,A,B,E,B,C,A,B,B,B,A,A,A,A,C,E,A,D,A,A,A,G,A,B,A,B,A,A,C,B,B,A,B,C,B,B,D,E,B,A,A,A,A,A,A,A,D,D,B,C,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848682,10,3,5,CACDACACACDAC,AACBAAADCAADC,1,270915232,1.263.157.894.700.000,294.661.476.000.000.000,24.346.195.000.000.000,B,B,E,B,B,B,A,B,A,A,A,A,A,D,F,A,D,A,A,A,G,A,A,A,C,B,B,B,B,B,B,B,C,C,B,D,B,A,A,A,A,B,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848710.917016,19.267638,4.673416,5.396583,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848717.965765,17.729392,3.562852,1.913617,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848719.946187,14.296357,5,5.883831,BBACACAADCBCA,BDCBBDAABCCCC,1,270915232,1.166.666.666.700.000,305.810.039.000.000.000,22.106.198.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,B,C,A,B,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847699.577229,2.309718,2.048295,4.217833,ADADACBDCBBAA,BAACBAAADABBA,1,270915232,1.031.250.000.000.000,312.634.436.000.000.000,18.806.930.000.000.000,A,B,G,B,B,A,B,B,A,A,A,A,A,C,D,A,D,A,A,B,G,A,A,B,C,B,B,A,A,A,A,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848721.199952,17.696422,3.42367,3.02703,BBACACAADCBCA,BDCBBDAABCCCC,1,270915232,1.166.666.666.700.000,305.810.039.000.000.000,22.106.198.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,A,B,B,A,C,B,B,B,B,C,A,B,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27049272,3,1,604577,2,17853512,19,5,1,CBDBACACCDACD,BBBADBBCBDCDC,1,270915231,1.125.000.000.000.000,224.184.436.000.000.000,32.143.231.000.000.000,B,B,G,D,C,B,B,C,C,A,A,B,A,D,C,A,F,A,A,A,C,A,A,A,B,A,A,B,C,A,B,B,B,C,B,B,C,A,A,B,B,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848707.428698,16.615013,2.712136,3.887893,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,C,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,B,A,B,B,B,C,C,B,C,B,A,D,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604392,1,17847931,15,1,4,ACAACDDDBCDCC,ABDCDBACCABDA,1,270915231,1.030.303.030.300.000,330.787.538.000.000.000,23.772.963.000.000.000,A,F,L,C,B,B,B,B,A,A,A,A,A,C,D,A,D,A,A,B,G,B,B,B,C,A,B,A,A,C,B,B,B,C,B,D,E,C,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604391,1,17847921,18,4,7,CDDCBDACDCAAB,ACBADCCDACAAD,1,270915231,1.166.666.666.700.000,279.443.560.000.000.000,22.048.350.000.000.000,B,C,J,D,C,D,B,B,B,A,B,B,C,D,F,A,F,A,A,A,B,B,B,A,B,A,A,B,C,C,A,A,B,A,A,A,B,A,C,B,A,A,A,B,A,A,A,A,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848722.77142,12.778764,3.86441,5.311026,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044360,3,2,604414,2,17848667,19,5,1,CCCCBAADCAAAC,BCAABDDDCDBBC,1,270915232,1.037.037.037.000.000,232.545.481.000.000.000,32.642.796.000.000.000,A,B,D,B,B,B,B,B,B,A,A,A,A,D,E,A,C,A,A,B,G,B,B,B,B,A,A,B,B,B,B,A,B,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604391,1,17847902,3,3,4,CDBDDAACDCCBA,ABDCBBBCBBDAC,1,270915231,1.166.666.666.700.000,249.151.483.000.000.000,22.388.175.000.000.000,A,C,H,D,D,B,A,B,B,A,B,B,A,D,D,A,B,B,B,B,C,A,B,A,B,B,B,C,A,C,A,C,C,C,B,B,A,C,A,B,A,A,B,B,B,C,A,B,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604386,1,17847723,9,2,4,ADDBBCAAAACDA,DABABBBCCABAA,1,270915231,1.088.235.294.100.000,254.720.650.000.000.000,25.101.468.000.000.000,B,C,H,C,C,B,A,B,B,A,B,A,B,D,E,A,E,A,A,A,G,A,A,A,C,C,B,B,A,B,A,B,C,B,A,D,B,B,A,A,A,A,B,B,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604386,1,17847716,10,3,5,ABBBACACDCDAC,CCCBAABDCABAD,1,270915231,1.088.235.294.100.000,268.139.616.000.000.000,31.023.875.000.000.000,A,D,K,C,C,C,A,B,B,A,A,B,B,D,D,A,D,A,A,B,D,A,A,A,B,B,A,B,A,B,A,B,C,B,A,D,B,B,A,A,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604392,1,17847955,5,5,6,CDBBCABCCDADC,DABDCCBCCAADC,1,270915231,1.030.303.030.300.000,183.353.861.000.000.000,39.659.296.000.000.000,B,F,C,B,B,A,B,B,B,A,A,A,A,D,F,A,A,B,B,A,A,B,B,A,C,B,B,C,B,C,B,B,C,C,B,A,A,C,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604392,1,17847929,6,6,7,CAABADAACAADC,CABADBCDDCCBB,1,270915231,1.030.303.030.300.000,288.180.704.000.000.000,19.568.183.000.000.000,A,B,F,B,B,A,A,B,B,A,A,A,A,D,E,A,C,A,A,B,G,B,B,A,B,B,B,B,B,B,C,B,C,C,A,D,E,A,A,A,A,B,B,A,B,B,A,B,A,'ABAIXO DA MEDIA'
