ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27,2709152,2,27044319,3,1,604405,2,9,17848354,1,1,11,4,6,BADDAADDBBCBC,DCABBCBBBBCDB,AADCBBBCCCABA,AAACCAABDBACB,1,1,270915231,1.130.434.782.600.000,1.130.434.782.600.000,0.407377,277.238.189.000.000.000,22.443.769.000.000.000,0.526741,248.374.356.000.000.000,29.440.781.000.000.000,1,B,E,C,C,D,A,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,B,B,A,A,A,A,A,A,C,A,B,C,A,C,C,B,C,C,B,C,A,B,C,A,B,A,A,A,B,A,A,A,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847919,1,1,20,6,2,BACABCBBBDADC,CDDCDCCDDCBDA,DAACDCBACCACC,ACCBADBBCCDAA,1,1,270915231,1.166.666.666.700.000,1.166.666.666.700.000,0.36664,231.560.557.000.000.000,20.199.431.000.000.000,0.672012,207.662.999.000.000.000,37.560.315.000.000.000,1,A,C,D,D,D,C,C,B,B,A,B,B,C,B,D,C,A,A,F,A,A,A,G,A,B,A,A,A,A,A,A,B,B,C,C,B,C,B,B,C,B,B,B,A,B,B,A,A,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847812,1,1,12,5,7,CBAADDCACCDDA,CBDCABADABABA,CBCDCCCDCAACC,C*BDBBCDBCDCC,1,1,270915231,1.156.250.000.000.000,1.156.250.000.000.000,0.346466,309.265.999.000.000.000,19.087.977.000.000.000,0.356216,305.659.968.000.000.000,19.909.741.000.000.000,1,B,A,D,C,B,C,E,B,B,A,B,B,B,B,D,D,A,A,F,A,A,A,D,A,A,A,A,A,A,A,A,C,B,C,C,C,C,B,B,C,C,C,D,D,B,A,A,A,A,B,B,B,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848689,1,1,13,6,1,BDDAACBDADCBD,BABCCBAAACADB,DAACDABBCDBDA,DCA*BBCDBDBBC,1,1,270915232,1.263.157.894.700.000,1.263.157.894.700.000,0.391593,180.658.312.000.000.000,21.574.175.000.000.000,0.505331,241.832.550.000.000.000,28.244.126.000.000.000,1,A,B,C,D,B,A,B,B,A,A,A,A,A,B,B,D,A,A,C,A,A,B,A,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,C,C,B,C,E,B,B,B,B,C,B,C,A,A,B,B,B,B,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848675,1,1,21,7,3,CBDDADDDABABA,DABDBCDDDBDBD,CBBBBBCDCDDCB,CAABAABCDDCBC,1,1,270915232,1.037.037.037.000.000,1.037.037.037.000.000,0.302154,289.079.075.000.000.000,16.646.680.000.000.000,0.336781,285.998.947.000.000.000,18.823.474.000.000.000,1,B,A,D,B,C,B,C,B,B,A,B,B,A,D,D,C,A,C,G,A,A,C,G,A,A,A,A,A,A,A,A,C,B,B,A,B,A,B,B,B,B,A,C,B,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847684.677349,1,1,11.065947,4.519111,6.811278,BBAACACACCACB,BDCAACBBCADDA,ADABDCCDADBDB,BAABDDBCCAABA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.351926,248.943.670.000.000.000,21.065.884.000.000.000,0.320456,195.454.550.000.000.000,39.336.294.000.000.000,1,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,B,A,B,B,B,A,B,E,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847694.909777,1,1,4,4,5,CBDCABDBBBADB,BCBACDDBBACAB,BBBABBBACBDCC,ADBBCBCDCCCCD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.380847,258.546.829.000.000.000,19.654.833.000.000.000,0.361758,248.601.502.000.000.000,30.447.010.000.000.000,1,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847835,1,1,15,1,4,ACBDCDDCBADBD,BDCCAACDBBDAA,CACDBBDCBDAAC,ACDDBDBBABDAB,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,0.388054,250.840.920.000.000.000,21.379.200.000.000.000,0.506082,191.275.592.000.000.000,28.286.101.000.000.000,1,B,B,B,C,B,B,B,C,B,A,B,B,B,D,D,C,A,A,E,A,A,A,D,A,A,A,A,A,A,A,A,A,B,B,B,B,A,A,B,A,B,A,A,A,B,B,A,B,A,A,A,A,B,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848048,1,1,17,3,6,DABCBCCDCBCCD,ABDADCBBBBDBB,CBCADAACAADBA,DAABCAAAABBBA,1,1,270915231,1.346.153.846.200.000,1.346.153.846.200.000,0.340966,223.098.327.000.000.000,18.784.964.000.000.000,0.565665,229.639.080.000.000.000,31.616.334.000.000.000,1,A,A,D,E,B,B,B,B,B,A,A,A,A,B,C,B,A,B,G,A,B,B,G,A,A,B,A,A,A,A,A,C,B,C,C,C,C,B,B,C,B,B,C,E,B,B,A,B,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847692.470559,1,1,4.866969,4.476505,5.828329,CBDCABDBBBADB,BCBACDDBBACAB,BBBABBBACBDCC,ADBBCBCDCCCCD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.386851,258.546.829.000.000.000,19.654.833.000.000.000,0.336866,248.601.502.000.000.000,30.447.010.000.000.000,1,B,B,B,D,B,B,B,B,A,A,A,A,A,B,D,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,A,B,B,A,B,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848723.443883,1,1,13.380471,2,4.713622,BBADDDCDDABDA,CABAABCCCACDB,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.385651,263.988.621.000.000.000,20.608.829.000.000.000,0.49919,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,B,C,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847702.303928,1,1,19.785524,4.627653,3.668524,CAAACDCACCDAA,ABDDAADDABADA,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.336721,284.782.509.000.000.000,17.303.448.000.000.000,0.58379,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848731.33073,1,1,19.999808,5.870946,3.257801,AABACCBDBCDAA,BCBACDBCCDCDD,CCADA*DDDDABC,ADBBBBCCBACBC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.410818,240.972.157.000.000.000,20.381.569.000.000.000,0.631282,264.893.054.000.000.000,24.523.821.000.000.000,1,A,B,B,B,B,B,B,B,A,A,B,A,A,C,D,E,A,A,F,A,A,A,B,A,B,A,A,A,A,A,A,C,A,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848474,1,1,11,4,6,BDDDCADDBBDAC,BBBBBCBBBACDA,ABDCDBACCBABD,CAABDDAACDDCA,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.383175,273.896.887.000.000.000,21.110.399.000.000.000,0.358813,274.977.316.000.000.000,20.054.894.000.000.000,1,B,C,A,B,B,B,B,B,B,B,B,A,E,C,D,C,A,A,D,A,A,B,D,A,A,B,A,A,A,A,A,C,A,A,A,B,C,C,B,B,A,B,D,D,B,B,C,A,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848717.839846,1,1,17.540546,3.755963,4.444842,ADABACBBBBADA,BBAADCCADCADA,BBACACAADCBCA,BDCBBDAABCCCC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.372578,287.039.959.000.000.000,19.880.550.000.000.000,0.439778,305.810.039.000.000.000,22.106.198.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,B,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847833,1,1,2,2,3,CCCCBACADACBC,CDAACBDDCBDCB,ACCAAAAABADAB,CABDCCBBDBAAA,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,0.392141,198.238.274.000.000.000,21.604.366.000.000.000,0.503822,241.686.951.000.000.000,28.159.784.000.000.000,1,A,C,H,E,B,B,B,B,A,A,A,A,A,B,C,E,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,A,B,B,C,A,C,B,B,E,E,B,A,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848174,1,1,9,2,4,BDCCACCDDDDDA,BACCAADDADDBB,DCCCACAABCCDA,ACDDDCBCDCBDC,1,1,270915231,1.562.500.000.000.000,1.562.500.000.000.000,0.371493,210.385.589.000.000.000,20.466.799.000.000.000,0.501657,213.491.675.000.000.000,28.038.778.000.000.000,1,B,B,I,E,B,B,B,B,B,A,B,A,A,B,D,F,A,A,G,A,B,A,G,A,B,A,A,A,A,A,B,C,B,C,B,A,C,A,B,C,B,A,A,C,B,B,A,B,A,A,B,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604394,1,9,17847995,1,1,12,5,7,CDDDCBBBDACCC,ABBDBAABBCCCC,CACBCCDACDBCD,CABAACCAAACAD,1,1,270915231,1.032.258.064.500.000,1.032.258.064.500.000,0.528334,154.279.610.000.000.000,29.107.697.000.000.000,0.655916,246.626.100.000.000.000,36.660.672.000.000.000,1,A,B,D,C,D,A,A,B,A,A,B,A,A,B,D,E,A,A,D,A,B,B,B,A,B,B,A,A,A,B,A,C,C,C,C,B,C,C,B,C,C,B,B,E,B,C,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848038,1,1,5,5,6,CAAADDCAABCCD,CBDCACBBBADBA,CBCDCAACBDCCC,DABCBACDBACCC,1,1,270915231,1.346.153.846.200.000,1.346.153.846.200.000,0.359103,249.738.778.000.000.000,19.784.192.000.000.000,0.593082,214.974.889.000.000.000,33.148.734.000.000.000,1,A,B,J,E,C,B,B,B,A,A,B,A,A,C,C,F,A,A,B,A,A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847682.957119,1,1,10.65878,4.559841,6,BBAACACACCACB,BDCAACBBCADDA,ADABDCCDADBDB,BAABDDBCCAABA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.410777,248.943.670.000.000.000,21.065.884.000.000.000,0.322454,195.454.550.000.000.000,39.336.294.000.000.000,1,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,B,A,B,B,B,A,B,E,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847962,1,1,14,7,2,CBBCABDAABABA,BCAADDCADADDD,BACBDACDACCCD,BDCCBDAAADCCD,1,1,270915231,1.071.428.571.400.000,1.071.428.571.400.000,0.366895,296.729.119.000.000.000,20.213.479.000.000.000,0.505897,278.789.005.000.000.000,28.275.761.000.000.000,1,A,B,J,C,B,C,C,B,B,A,A,A,B,C,D,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,B,B,A,B,B,A,B,A,A,C,B,A,C,A,A,B,A,A,A,A,B,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848080,1,1,13,6,1,AABBACBBBCADA,BAAACDDCAABDB,AAAACBBAAABDC,BCCAABADBDDBC,1,1,270915231,1.260.869.565.200.000,1.260.869.565.200.000,0.359199,275.125.469.000.000.000,19.789.481.000.000.000,0.450052,237.764.874.000.000.000,25.154.454.000.000.000,1,A,C,I,F,B,A,B,B,A,A,A,A,A,A,C,B,A,C,A,B,B,B,A,A,B,A,A,A,B,A,B,C,B,C,C,C,C,C,C,C,C,C,E,B,B,C,A,B,A,A,A,A,A,B,A,B,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847736,1,1,5,5,6,CADACDCACBBDD,BCADBCBBBCBDA,CCADACCDCBADC,ACDCBCAACCBCD,1,1,270915231,1.088.235.294.100.000,1.088.235.294.100.000,0.377342,323.523.335.000.000.000,20.789.040.000.000.000,0.287833,339.493.271.000.000.000,16.087.656.000.000.000,1,B,F,J,B,C,B,C,B,B,A,B,B,C,B,C,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,B,B,A,A,A,A,B,B,A,B,C,A,A,C,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848136,1,1,15,1,4,BCBACDCCBACDC,BDCDAADDBBCCD,BACACDDDBDDCC,ADBCDCACCCAAC,1,1,270915231,0.972972973000000,0.972972973000000,0.389541,279.850.386.000.000.000,21.461.124.000.000.000,0.388075,285.805.336.000.000.000,21.690.415.000.000.000,1,B,B,I,C,D,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,C,A,A,A,C,C,C,A,C,C,B,C,A,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848680,1,1,17,3,6,DACABAAAACDDA,BCDBDCBAACAAC,CBBDBBDACCAAA,DACCCCBBACCDB,1,1,270915232,1.263.157.894.700.000,1.263.157.894.700.000,0.424907,181.989.368.000.000.000,23.409.556.000.000.000,0.598445,222.221.777.000.000.000,33.448.484.000.000.000,1,B,B,L,D,A,B,A,B,B,A,A,A,A,B,B,F,B,A,A,B,B,A,B,B,B,A,A,A,A,A,B,C,B,B,C,C,C,A,B,C,C,B,A,D,B,B,A,B,A,B,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847853,1,1,5,5,6,BBAACDCADCDCC,BDBAACBBBCBDC,CCCDCAACDBCDD,ADDCCABADCBCA,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,0.390715,243.872.712.000.000.000,21.525.803.000.000.000,0.517314,244.049.128.000.000.000,28.913.884.000.000.000,1,A,C,H,E,C,A,C,C,B,A,B,B,D,C,D,E,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847702.806363,1,1,19.090281,3.895232,5.876533,CAAACDCACCDAA,ABDDAADDABADA,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.343061,284.782.509.000.000.000,17.303.448.000.000.000,0.61853,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,G,A,A,B,A,A,A,A,A,C,B,B,B,A,B,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848661,1,1,1,1,2,BCABCADCBDCDB,BADADDCADAABA,BBCBBBDDBBCBC,BCABACABBBDAA,1,1,270915232,1.037.037.037.000.000,1.037.037.037.000.000,0.327565,237.436.485.000.000.000,18.046.657.000.000.000,0.503855,248.007.423.000.000.000,28.161.629.000.000.000,1,A,C,C,C,C,B,B,B,A,A,B,A,B,B,E,D,A,A,F,A,A,A,C,A,A,A,A,A,A,A,A,B,A,B,A,B,A,A,B,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848709.610319,1,1,18.017427,5.425802,6.162397,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.346713,314.456.841.000.000.000,20.706.840.000.000.000,0.383802,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848716,1,1,16,2,5,BBADDDCDDABDA,CABAABCCCACDB,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.374071,263.988.621.000.000.000,20.608.829.000.000.000,0.441387,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,E,G,A,B,B,B,A,B,A,A,A,A,B,D,A,A,B,B,B,A,A,B,B,C,B,B,B,B,B,B,B,B,B,B,C,C,B,C,B,A,A,D,A,C,A,C,A,A,A,A,A,A,A,A,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848711.229393,1,1,20.308927,6.122265,2.408528,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.351966,261.866.314.000.000.000,19.033.820.000.000.000,0.449183,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847754,1,1,14,7,2,DAADADDDDBBBB,BCDADDCADDDDD,CCCABCCDACDDD,ADDDBDAAAAADC,1,1,270915231,1.222.222.222.200.000,1.222.222.222.200.000,0.309878,239.214.899.000.000.000,17.072.221.000.000.000,0.356975,290.062.320.000.000.000,19.952.164.000.000.000,1,A,B,E,C,C,B,B,B,B,A,B,A,B,C,E,E,A,A,E,A,A,C,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,C,A,D,E,B,A,A,A,A,A,B,B,A,B,B,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847785,1,1,4,4,5,BACCABCDBBDDB,CACACACACCBCA,BCCCDDACCACDC,CAADACCDCDAAC,1,1,270915231,1.156.250.000.000.000,1.156.250.000.000.000,0.416821,286.257.964.000.000.000,22.964.071.000.000.000,0.35065,357.564.546.000.000.000,19.598.645.000.000.000,1,A,B,G,B,B,B,B,B,B,A,A,A,B,B,C,E,A,A,D,A,A,A,G,A,A,A,A,A,A,A,B,C,A,B,B,B,C,C,B,C,B,B,B,B,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27049272,3,1,604577,2,9,17853489,1,1,16,2,5,CDDBABDDDADDA,CABAAACACBCAA,ADCCBAAABBBBC,CABBAADDCBAAC,1,1,270915231,1.125.000.000.000.000,1.125.000.000.000.000,0.397194,211.664.416.000.000.000,21.882.753.000.000.000,0.573883,251.160.756.000.000.000,32.075.657.000.000.000,1,B,C,I,C,B,E,C,B,A,A,A,A,B,B,C,C,B,B,G,A,A,B,G,B,B,C,A,A,A,A,A,C,B,B,B,B,A,A,B,B,A,A,D,C,A,B,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604405,2,9,17848352,1,1,11,4,6,BCBDACCDBACDA,CBCCABBBAAAAC,ABDCCBBACBBDB,BAADCBBDCABCA,1,1,270915231,1.130.434.782.600.000,1.130.434.782.600.000,0.393093,209.052.054.000.000.000,21.656.815.000.000.000,0.630873,194.832.412.000.000.000,35.260.961.000.000.000,1,A,C,D,B,C,B,B,B,A,A,C,A,B,C,E,D,A,A,D,A,A,A,E,A,A,A,A,A,A,A,A,C,A,A,B,B,C,B,B,B,C,B,C,A,A,C,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848701,1,1,21,7,3,DADBCBADCBCAA,DCACBDDABCBBD,ACCAADBADCDBD,AACABAABADCCC,1,1,270915232,1.263.157.894.700.000,1.263.157.894.700.000,0.379255,211.587.120.000.000.000,20.894.433.000.000.000,0.682253,200.947.424.000.000.000,38.132.708.000.000.000,1,A,C,L,G,B,B,A,B,A,A,B,A,A,B,B,C,A,A,C,A,A,B,B,A,B,A,A,A,A,A,A,C,A,B,A,B,A,C,B,C,C,B,A,B,B,C,A,C,A,B,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848052,1,1,6,6,7,ADCBCCBBBCACB,CABDADDDBBDAD,AADBDCAADDDDA,ACDADCADABAAB,1,1,270915231,1.346.153.846.200.000,1.346.153.846.200.000,0.329053,222.932.882.000.000.000,18.128.636.000.000.000,0.536884,261.745.534.000.000.000,30.007.697.000.000.000,1,A,B,B,D,D,B,A,B,B,A,B,B,C,C,D,D,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,D,D,B,D,C,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848502,1,1,19,5,1,CDBACBBACBBAA,BDCACCACCDCAD,CDBDDDACCDACC,ABBADBCDDDDCD,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.409319,227.375.500.000.000.000,22.550.760.000.000.000,0.529222,223.094.815.000.000.000,29.579.450.000.000.000,1,A,A,E,C,D,A,B,B,A,A,B,A,A,C,C,F,A,C,G,A,A,B,A,B,B,B,A,A,A,A,A,C,B,B,B,B,A,B,B,C,B,B,B,A,B,B,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848716.266172,1,1,16.594824,2.825449,5.345069,BBADDDCDDABDA,CABAABCCCACDB,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.375841,263.988.621.000.000.000,20.608.829.000.000.000,0.432417,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,B,D,E,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,C,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847684.77653,1,1,6.581703,6.68735,3.817827,BBAACACACCACB,BDCAACBBCADDA,ADABDCCDADBDB,BAABDDBCCAABA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.368079,248.943.670.000.000.000,21.065.884.000.000.000,0.662225,195.454.550.000.000.000,39.336.294.000.000.000,1,A,B,B,C,B,B,B,B,A,A,A,A,A,B,D,D,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,B,B,B,A,B,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
