ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848083,1,1,6,6,7,BDABBCBBBCADA,CBDCABDDACABA,BAACADAACBBDA,CDCAACBABBBBD,1,1,270915231,1.260.869.565.200.000,1.260.869.565.200.000,1.024.027.000.000.000,0.336033,306.402.081.000.000.000,18.513.188.000.000.000,0.237514000000000,0.409007,263.239.591.000.000.000,22.860.353.000.000.000,1,B,B,G,D,C,B,B,B,B,A,B,A,B,B,D,E,A,A,C,A,A,B,G,B,B,A,A,A,A,A,A,C,A,B,B,B,B,A,A,C,C,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847755,1,1,4,4,5,BADCACCDBBDDC,CBDACBCCAADDC,DBDCCDAACBBBC,CCBDAACCCDABC,1,1,270915231,1.222.222.222.200.000,1.222.222.222.200.000,0.022710000000000,0.399701,251.236.160.000.000.000,22.020.872.000.000.000,0.324153000000000,0.397311,268.082.047.000.000.000,22.206.637.000.000.000,1,A,B,J,D,C,B,B,B,B,B,C,A,A,?,D,E,B,A,C,A,A,A,D,A,A,B,A,A,A,A,A,B,B,A,A,A,A,A,B,C,B,B,A,E,B,B,A,B,A,B,B,B,A,?,B,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847785,1,1,4,4,5,BACCABCDBBDDB,CACACACACCBCA,BCCCDDACCACDC,CAADACCDCDAAC,1,1,270915231,1.156.250.000.000.000,1.156.250.000.000.000,0.658391000000000,0.416821,286.257.964.000.000.000,22.964.071.000.000.000,1.925.133.000.000.000,0.35065,357.564.546.000.000.000,19.598.645.000.000.000,1,A,B,G,B,B,B,B,B,B,A,A,A,B,B,C,E,A,A,D,A,A,A,G,A,A,A,A,A,A,A,B,C,A,B,B,B,C,C,B,C,B,B,B,B,B,B,A,A,A,A,B,A,A,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848733,1,1,6,6,7,BACBDCBBBABAB,ACADABABABADA,CAADACDAAABDC,CABDABBCDDACD,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,-0.504478000000000,0.375836,222.191.601.000.000.000,20.706.069.000.000.000,-0.288778000000000,0.513315,233.823.906.000.000.000,28.690.370.000.000.000,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847696.921441,1,1,17.9888,1.486799,6.033799,BADDAADDBBDDB,ABDDAADDABADA,ABCCDDACCCADC,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.631610000000000,0.353217,284.782.509.000.000.000,17.303.448.000.000.000,2.187.867.000.000.000,0.392857,372.249.361.000.000.000,17.960.273.000.000.000,1,B,B,H,C,B,B,B,B,A,A,B,B,A,B,D,E,A,A,C,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,B,A,C,C,C,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847675.950833,1,1,11.800092,4.706676,6.502859,BDCBDCBBBBDDC,BCBDCBAABBBCC,AAADBABDCBBBC,ABCDDBCCBCDBD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,-0.479989000000000,0.3907,223.540.782.000.000.000,18.650.536.000.000.000,-1.106.775.000.000.000,0.336378,188.104.150.000.000.000,37.208.305.000.000.000,1,B,A,F,C,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044440.370915,3,2,604400.367424,2,9,17848334.923513,1,0.702384,10.243004,3.634459,5.44824,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.04415,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.326668,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848467,1,1,8,1,3,BCA*DDDCACADD,DDBABCDDABAB.,BACDDBCDDBCDC,BDBDDAABDBDDA,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.000743000000000,0.3234,250.025.924.000.000.000,17.817.194.000.000.000,-0.543162000000000,0.528963,219.605.792.000.000.000,29.564.973.000.000.000,1,B,B,C,C,C,B,A,B,A,A,A,A,A,C,C,C,A,A,B,A,A,A,B,A,A,C,A,A,A,A,A,C,B,B,?,C,C,B,B,C,B,A,A,A,B,B,A,B,A,A,B,A,B,C,B,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848710.372489,1,1,13.150008,6,1.12943,DBACADDDABABB,BBBACBCADDABA,DBBADBBDDCCAD,BBABBAAABADAD,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.037571000000000,0.384879,252.054.903.000.000.000,19.593.734.000.000.000,0.271892000000000,0.485895,265.161.058.000.000.000,28.982.352.000.000.000,1,B,B,G,C,B,B,B,B,A,A,B,A,A,C,D,E,A,A,B,A,A,A,C,A,B,A,A,A,A,A,B,C,B,B,B,B,C,B,B,C,C,A,C,B,B,A,A,A,A,A,A,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847992,1,0,4,4,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848712.49111,1,1,2.110688,2.358331,3.078002,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,1.170.229.000.000.000,0.369782,314.456.841.000.000.000,20.706.840.000.000.000,0.086149000000000,0.573618,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,G,C,B,B,B,B,A,A,B,A,A,B,C,F,A,A,D,A,A,A,B,B,B,A,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,D,E,B,B,A,A,A,A,B,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847684.504243,1,1,19.170998,3.268783,4.901395,BADDAADDBBDDB,BCCBBCBBBCADA,ABCCDDACCCADC,AADCBCAACBCBB,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.297.422.000.000.000,0.377459,321.464.331.000.000.000,22.924.128.000.000.000,1.749.391.000.000.000,0.50764,347.741.916.000.000.000,17.789.410.000.000.000,1,B,B,H,C,B,B,C,B,B,A,A,A,A,B,D,D,A,A,D,A,A,A,B,A,B,A,A,A,A,A,B,C,B,B,B,B,B,B,B,B,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847701.590363,1,1,14.418152,5.467753,3.499869,CBDCABDDABABA,BBAADDCADDDDA,CCBADBCDBADBC,BCDBBDADACDBD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.949.901.000.000.000,0.426088,357.411.593.000.000.000,31.484.094.000.000.000,2.117.071.000.000.000,0.601207,368.292.408.000.000.000,18.897.867.000.000.000,1,B,F,H,C,B,B,B,B,B,A,A,B,A,B,C,F,A,A,C,A,A,A,G,A,A,A,A,A,A,A,A,C,C,B,B,A,B,A,B,C,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848728,1,1,7,7,1,DBCABBDCBADAA,CCADCBBACDCAB,AACADABDBCBBD,BDCCBBBAABDAB,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,-1.227.872.000.000.000,0.433143,182.337.392.000.000.000,23.863.304.000.000.000,-1.273.170.000.000.000,0.663851,178.803.946.000.000.000,37.104.178.000.000.000,1,A,F,A,B,B,B,B,B,A,A,B,A,A,B,D,F,A,A,A,B,A,A,A,?,?,C,A,B,B,A,A,?,B,?,?,?,?,?,B,C,C,A,A,A,B,B,A,A,A,A,A,B,A,B,B,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848189,1,0,20,6,2,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847693.645256,1,1,13.385426,6.332057,1.421315,BADDAADDBBDDB,BCBACDBCCCCDC,ABCCDDACCCADC,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.416013000000000,0.44636,272.904.545.000.000.000,18.177.449.000.000.000,-0.243274000000000,0.537902,236.367.231.000.000.000,31.538.699.000.000.000,1,B,B,H,C,B,B,C,B,A,A,A,A,B,B,D,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,B,A,B,C,C,A,B,B,B,B,A,A,A,A,A,A,A,A,A,C,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847750,1,1,2,2,3,ADAADDCADADBC,DCDCBADDCBACA,DBACBDAAABCDD,CBDACADBA*BCA,1,1,270915231,1.222.222.222.200.000,1.222.222.222.200.000,0.171541000000000,0.346232,259.435.761.000.000.000,19.075.085.000.000.000,-0.332520000000000,0.512073,231.379.064.000.000.000,28.620.952.000.000.000,1,B,B,A,D,B,A,B,B,A,A,A,B,A,B,D,F,A,A,E,A,A,A,C,A,B,A,A,A,A,A,A,C,B,A,A,A,B,C,B,C,C,B,B,A,B,B,A,C,A,A,A,A,B,B,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604397,2,9,17848102,1,1,13,6,1,DADDCCBBBBACC,BCADCDACDDCCD,AAACBCBA*BBCD,CADACCDCBBDBC,1,1,270915231,1.032.258.064.500.000,1.032.258.064.500.000,-0.509569000000000,0.337852,221.911.120.000.000.000,18.613.403.000.000.000,-0.172680000000000,0.524186,240.312.894.000.000.000,29.297.976.000.000.000,1,B,C,K,D,B,B,B,B,A,B,A,A,A,B,C,E,A,A,C,A,A,B,B,A,A,A,A,A,B,A,B,C,A,B,A,C,?,?,B,C,B,C,A,C,B,B,A,B,A,A,B,D,A,B,B,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044300.902801,3,2,604394.230018,2,9,17848412.000578,1,0.203461,5.46426,3.640846,1.894196,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.632989,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0.242889,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.57127,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848715.555516,1,1,20.680292,6.308888,3.100922,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.215658000000000,0.336857,261.866.314.000.000.000,19.033.820.000.000.000,0.975691000000000,0.480738,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,B,B,C,B,B,B,A,B,B,A,A,C,D,E,A,A,B,A,A,A,C,A,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,C,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848035,1,1,12,5,7,CBAADACDCBCAA,CBDBBBACABABD,CDBDDCCDACCBA,CCBCBBCDCCBAD,1,1,270915231,1.346.153.846.200.000,1.346.153.846.200.000,-0.305494000000000,0.402196,233.154.298.000.000.000,22.158.330.000.000.000,0.522391000000000,0.408586,279.162.030.000.000.000,22.836.823.000.000.000,1,A,B,K,E,B,B,B,B,A,A,B,A,A,B,D,E,A,A,E,A,A,B,D,A,A,A,A,A,A,A,A,B,B,B,C,C,C,A,C,C,B,B,C,E,B,B,C,A,A,B,D,D,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044455.327192,3,2,604401.591081,2,9,17848305.860438,1,0.975913,11.184662,2.081276,4.892035,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.337141,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0.415219,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.569207,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847964,1,1,21,7,3,CADBACDDBCBBA,DABDBCDDDBCCA,ABCDCCDABCDBD,CCCACCAADCCAB,1,1,270915231,1.071.428.571.400.000,1.071.428.571.400.000,0.178589000000000,0.288449,259.824.059.000.000.000,15.891.625.000.000.000,-0.532870000000000,0.545017,220.181.036.000.000.000,30.462.269.000.000.000,1,B,B,F,C,D,B,C,C,C,C,B,B,B,C,D,F,?,A,E,A,A,C,E,A,A,A,A,A,A,A,A,?,?,?,A,?,?,?,B,B,C,B,C,B,B,?,A,A,A,A,A,A,A,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847768,1,1,12,5,7,CABADACADCDDD,CBDCADBDABABA,ACBDAAADCDADA,BBDDADDDDDABD,1,1,270915231,1.222.222.222.200.000,1.222.222.222.200.000,0.645202000000000,0.327712,285.531.338.000.000.000,18.054.756.000.000.000,-0.171992000000000,0.500909,240.351.348.000.000.000,27.996.970.000.000.000,1,B,A,B,D,B,A,B,B,B,A,A,B,B,B,C,B,A,A,E,A,A,B,D,A,A,A,A,A,A,A,A,?,A,?,?,?,?,?,B,B,C,A,D,D,B,A,A,C,A,A,A,A,A,B,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848711.78313,1,1,17.921436,2.338853,2.439685,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.215658000000000,0.363497,261.866.314.000.000.000,19.033.820.000.000.000,0.975691000000000,0.424182,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,B,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,E,B,B,A,A,A,A,A,A,A,A,A,A,A,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847853,1,1,5,5,6,BBAACDCADCDCC,BDBAACBBBCBDC,CCCDCAACDBCDD,ADDCCABADCBCA,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,-0.110944000000000,0.390715,243.872.712.000.000.000,21.525.803.000.000.000,-0.105833000000000,0.517314,244.049.128.000.000.000,28.913.884.000.000.000,1,A,C,H,E,C,A,C,C,B,A,B,B,D,C,D,E,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847842,1,1,13,6,1,DBDBBCBBBBBDA,BCAACDDCCACDD,AABCAABACBBDA,DDBADDCCBCCDC,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,1.046.065.000.000.000,0.383977,307.616.229.000.000.000,21.154.584.000.000.000,-0.013401000000000,0.490859,249.215.368.000.000.000,27.435.252.000.000.000,1,A,A,J,D,C,B,C,B,B,A,B,B,B,C,C,E,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,B,B,B,A,A,A,B,B,B,A,A,D,B,B,B,A,A,A,A,A,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848714,1,1,21,7,3,AABDADDDABAAC,DADCBCDDBBBCD,CACBDCBDBCBCD,CCBCDAADDCBAB,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,-0.161189000000000,0.326633,241.104.546.000.000.000,17.995.310.000.000.000,-0.221758000000000,0.497043,237.569.810.000.000.000,27.780.890.000.000.000,1,B,B,I,C,B,B,B,B,B,B,B,B,A,B,D,E,A,A,B,B,B,A,G,B,B,A,A,A,A,A,B,B,B,B,B,B,C,B,B,B,C,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847811,1,1,2,2,3,BDAADCCADADDD,DADABCDDDBACD,CDCABCABAACDD,CABCBABCDCCCB,1,1,270915231,1.156.250.000.000.000,1.156.250.000.000.000,0.568120000000000,0.338603,281.284.631.000.000.000,18.654.778.000.000.000,0.614952000000000,0.374977,284.335.480.000.000.000,20.958.337.000.000.000,1,B,D,E,B,C,A,B,B,B,A,A,B,B,C,D,F,A,A,D,A,A,C,G,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,C,B,B,B,B,A,B,A,A,A,A,A,B,A,B,B,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848145,1,1,4,4,5,BAADAADCBBCCA,BBCCACCCBBADC,BBCCDCACC.BAA,ACDBBCBCDDBAC,1,1,270915231,0.972972973000000,0.972972973000000,-0.706270000000000,0.398076,211.074.201.000.000.000,21.931.345.000.000.000,0.334349000000000,0.457636,268.651.925.000.000.000,25.578.341.000.000.000,1,B,A,A,B,D,C,E,B,B,A,B,C,C,C,D,E,B,A,F,A,A,A,F,A,A,B,A,A,A,A,A,?,?,A,?,?,?,?,A,A,B,B,B,E,B,B,C,A,A,A,A,A,A,A,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848144,1,1,9,2,4,BDCADDCADCDDC,BABDAADDBBBAA,BDBBBCACACCBA,BBACCCACCCBDA,1,1,270915231,0.972972973000000,0.972972973000000,0.364541000000000,0.380033,270.068.780.000.000.000,20.937.296.000.000.000,1.112.652.000.000.000,0.372064,312.153.091.000.000.000,20.795.523.000.000.000,1,A,B,L,C,B,B,B,B,B,A,B,A,B,B,C,D,A,A,C,A,A,B,E,A,A,A,A,A,A,A,B,?,B,B,?,B,?,?,B,B,C,B,C,B,B,B,A,A,A,A,B,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847691.425771,1,1,8.00448,5.228674,7,BADDAADDBBDDB,ABDDAADDABADA,ABCCDDACCCADC,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.703330000000000,0.340824,288.733.805.000.000.000,19.002.252.000.000.000,1.865.052.000.000.000,0.317766,354.206.479.000.000.000,16.605.219.000.000.000,0.801139,B,A,F,C,B,B,C,B,A,B,B,B,A,B,D,E,A,A,C,A,A,A,B,A,A,B,A,A,A,A,A,C,B,B,B,C,B,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,C,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847698.998355,1,1,3.48741,3.597517,4.416079,BADDAACDBBDDB,CBAACDCACCADD,ABCCDDACCAADA,CDADACBDCBBDA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.426.005.000.000.000,0.419027,328.548.401.000.000.000,22.668.660.000.000.000,1.983.729.000.000.000,0.402597,360.839.613.000.000.000,19.231.879.000.000.000,1,B,B,F,C,B,B,B,B,A,A,A,B,A,B,C,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,B,C,A,A,B,A,A,A,B,C,C,C,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847683.306701,1,0.334874,18.227189,3.586126,2.283987,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.550278,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0.898872,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604397,2,9,17848111,1,1,19,5,1,AABADACACDADB,BADACDDCABCDB,CDBDCCCCDABDB,BAADDBABAAABC,1,1,270915231,1.032.258.064.500.000,1.032.258.064.500.000,-0.021557000000000,0.352056,248.797.342.000.000.000,19.395.949.000.000.000,-0.708124000000000,0.522187,210.385.682.000.000.000,29.186.247.000.000.000,1,B,B,F,C,B,B,B,B,B,B,B,A,A,B,D,D,A,A,C,A,B,A,B,A,A,C,A,A,A,A,A,?,?,B,?,?,?,?,B,C,B,C,B,E,B,B,C,A,A,A,A,A,B,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848660,1,1,2,2,3,BDAADDCADADDA,DCCDACDDDBADD,DABDDAAABCDBD,CCCBBCACDDAAC,1,1,270915232,1.037.037.037.000.000,1.037.037.037.000.000,0.812855000000000,0.345971,294.767.905.000.000.000,19.060.706.000.000.000,0.089653000000000,0.541602,254.975.296.000.000.000,30.271.397.000.000.000,1,B,F,A,C,C,C,B,B,A,A,A,A,A,B,D,D,A,A,C,A,A,C,D,A,A,B,A,A,A,A,A,C,B,B,C,A,C,A,B,B,C,A,D,B,B,C,C,A,A,A,A,A,B,B,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847675.16915,1,1,11.643323,4.685486,5.021836,BDCBDCBBBBDDC,BCBDCBAABBBCC,AAADBABDCBBBC,ABCDDBCCBCDBD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,-0.479989000000000,0.340873,223.540.782.000.000.000,18.650.536.000.000.000,-1.106.775.000.000.000,0.633492,188.104.150.000.000.000,37.208.305.000.000.000,0.535352,B,A,F,C,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847688,1,1,7,7,1,CBDCABDBBBADB,BCBACDDBBACAB,BBBABBBACBDCC,ADBBCBCDCCCCD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.155406000000000,0.356755,258.546.829.000.000.000,19.654.833.000.000.000,-0.024384000000000,0.544744,248.601.502.000.000.000,30.447.010.000.000.000,1,B,B,L,D,B,B,B,B,A,A,A,A,A,B,C,F,A,A,A,B,B,A,B,B,B,B,A,A,A,A,A,A,A,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,A,A,A,A,A,A,B,A,5.8,'ACIMA DA MEDIA'
